"text","extracted_text","cleaned_text","normalized_text","tokens_no_stopwords_and_stemmed","tokens_no_stopwords_and_stemmed_formatted","processed","likes","reply_count","created_time_formatted","is_pinned","is_reply","user_verified","comment_language","sentiment_label"
"Lya Lyaa53’s comment: nasionalisme gk bisa nge zaman masa depan😂😂🔥 kabur aja dluuu","nasionalisme gk bisa nge zaman masa depan😂😂🔥 kabur aja dluuu","nasionalisme gk bisa nge zaman masa depan kabur aja dluuu","nasionalisme tidak bisa nge zaman masa depan kabur aja dlu","['nasionalisme', 'nge', 'zaman', 'kabur', 'aja', 'dlu']","[nasionalisme, nge, zaman, kabur, aja, dlu]","nasionalisme nge zaman kabur aja dlu","0","0","2025-02-19 08:43:44","False","True","False","id","positif"
"catszez’s comment: dpt apa dg nasionalisme 😂","dpt apa dg nasionalisme 😂","dpt apa dg nasionalisme","dpt apa dg nasionalisme","['dpt', 'dg', 'nasionalisme']","[dpt, dg, nasionalisme]","dpt dg nasionalisme","18163","163","2025-02-12 03:36:03","False","True","False","id","negatif"
"🦋’s comment: udah kabur sejak tahun 2022 rencana mo pulkam tahun ini malah ada #kaburajadulu 🤣 mending pulang atau stay di malaysia yahh🥺","udah kabur sejak tahun 2022 rencana mo pulkam tahun ini malah ada #kaburajadulu 🤣 mending pulang atau stay di malaysia yahh🥺","udah kabur sejak tahun 2022 rencana mo pulkam tahun ini malah ada mending pulang atau stay di malaysia yahh","sudah kabur sejak tahun 2022 rencana mo pulang kampung tahun ini malah ada mending pulang atau stay di malaysia yahh","['kabur', 'rencana', 'mo', 'pulang', 'kampung', 'mending', 'pulang', 'stay', 'malaysia', 'yahh']","[kabur, rencana, mo, pulang, kampung, mending, pulang, stay, malaysia, yahh]","kabur rencana mo pulang kampung mending pulang stay malaysia yahh","0","0","2025-02-15 01:21:59","False","True","False","id","positif"
"nepa’s comment: baru tahap minggu depan P4 dibinawan kalibata jaksel "" minta doa nya ka .. mau ke KSA hotel sofitel di alkhobar 👌","baru tahap minggu depan P4 dibinawan kalibata jaksel "" minta doa nya ka .. mau ke KSA hotel sofitel di alkhobar 👌","baru tahap minggu depan p4 dibinawan kalibata jaksel minta doa nya ka mau ke ksa hotel sofitel di alkhobar","baru tahap minggu depan p4 dibinawan kalibata jaksel minta doa nya ka mau ke ksa hotel sofitel di alkhobar","['tahap', 'dibinawan', 'kalibata', 'jaksel', 'doa', 'ka', 'ksa', 'hotel', 'sofitel', 'alkhobar']","[tahap, dibinawan, kalibata, jaksel, doa, ka, ksa, hotel, sofitel, alkhobar]","tahap dibinawan kalibata jaksel doa ka ksa hotel sofitel alkhobar","0","0","2025-02-16 03:57:56","False","True","False","id","positif"
"PANG LIMA bokep’s comment: gini amt punya presiden kpn Indonesia mau maju😞","gini amt punya presiden kpn Indonesia mau maju😞","gini amt punya presiden kpn indonesia mau maju","gini amt punya presiden kpn indonesia mau maju","['gin', 'amt', 'presiden', 'kpn', 'indonesia', 'maju']","[gin, amt, presiden, kpn, indonesia, maju]","gin amt presiden kpn indonesia maju","0","0","2025-02-18 14:49:18","False","True","False","id","negatif"
"Eminem’s comment: pindah karena meragukan kalian sbg pemerintah pak. 😁","pindah karena meragukan kalian sbg pemerintah pak. 😁","pindah karena meragukan kalian sbg pemerintah pak","pindah karena meragukan kalian sbg pemerintah pak","['pindah', 'ragu', 'sbg', 'perintah']","[pindah, ragu, sbg, perintah]","pindah ragu sbg perintah","2","0","2025-02-13 10:31:52","False","True","False","id","negatif"
"A14’s comment: saya malah meragukan nasionalisme kalian ngk tu🤣","saya malah meragukan nasionalisme kalian ngk tu🤣","saya malah meragukan nasionalisme kalian ngk tu","saya malah meragukan nasionalisme kalian ngk itu","['ragu', 'nasionalisme', 'ngk']","[ragu, nasionalisme, ngk]","ragu nasionalisme ngk","0","0","2025-02-25 22:51:41","False","True","False","id","negatif"
"BAHLIL = BAHLUL😁😁😁😁","BAHLIL = BAHLUL😁😁😁😁","bahlil bahlul","bahlil bahlul","['bahlil', 'bahlul']","[bahlil, bahlul]","bahlil bahlul","1","0","2025-02-12 05:52:38","False","True","False","zu","negatif"
"gasssssssssss’s comment: sebenarnya indonesia bisa maju. banyak yang nyiptain seperti mobil pesawat aja di tolak, karena apa karena ""koptur"" dan SDM","sebenarnya indonesia bisa maju. banyak yang nyiptain seperti mobil pesawat aja di tolak, karena apa karena ""koptur"" dan SDM","sebenarnya indonesia bisa maju banyak yang nyiptain seperti mobil pesawat aja di tolak karena apa karena koptur dan sdm","sebenarnya indonesia bisa maju banyak yang nyiptain seperti mobil pesawat aja di tolak karena apa karena koptur dan sdm","['indonesia', 'maju', 'nyiptain', 'mobil', 'pesawat', 'aja', 'tolak', 'koptur', 'sdm']","[indonesia, maju, nyiptain, mobil, pesawat, aja, tolak, koptur, sdm]","indonesia maju nyiptain mobil pesawat aja tolak koptur sdm","0","0","2025-02-15 12:52:22","False","True","False","id","negatif"
"tolong kasih tau lpk yg resmi aku sudah gk kuat di negri sendiri🥹","tolong kasih tau lpk yg resmi aku sudah gk kuat di negri sendiri🥹","tolong kasih tau lpk yg resmi aku sudah gk kuat di negri sendiri","tolong kasih tau lpk yang resmi saya sudah tidak kuat di negri sendiri","['tolong', 'kasih', 'tau', 'lpk', 'resmi', 'kuat', 'negri']","[tolong, kasih, tau, lpk, resmi, kuat, negri]","tolong kasih tau lpk resmi kuat negri","0","0","2025-03-09 08:17:44","False","True","False","id","positif"
"Lapulga 10’s comment: KASI SOLUSI ❌
KASI KATA-KATA ✅🗿","KASI SOLUSI ❌
KASI KATA-KATA ✅🗿","kasi solusi kasi katakata","kasi solusi kasi katakata","['kasi', 'solusi', 'kasi', 'katakata']","[kasi, solusi, kasi, katakata]","kasi solusi kasi katakata","3","0","2025-02-13 01:19:15","False","True","False","id","netral"
"Luqiyyyyyyyyy_’s comment: soon yahhh sabar","soon yahhh sabar","soon yahhh sabar","soon yah sabar","['soon', 'sabar']","[soon, sabar]","soon sabar","0","0","2025-02-12 01:44:16","False","True","False","id","positif"
"cicitewe❣️’s comment: kalo niat pindah krja kluar negri, apapun rintangam psti cb dihadapin dgn brani. Tp klo ragu, y jgn. Itu pilihan","kalo niat pindah krja kluar negri, apapun rintangam psti cb dihadapin dgn brani. Tp klo ragu, y jgn. Itu pilihan","kalo niat pindah krja kluar negri apapun rintangam psti cb dihadapin dgn brani tp klo ragu y jgn itu pilihan","kalau niat pindah krja kluar negri apapun rintangam psti cb dihadapin dengan brani tp kalau ragu y jgn itu pilihan","['niat', 'pindah', 'krja', 'kluar', 'negri', 'apa', 'rintangam', 'psti', 'cb', 'dihadapin', 'brani', 'tp', 'ragu', 'jgn', 'pilih']","[niat, pindah, krja, kluar, negri, apa, rintangam, psti, cb, dihadapin, brani, tp, ragu, jgn, pilih]","niat pindah krja kluar negri apa rintangam psti cb dihadapin brani tp ragu jgn pilih","0","0","2025-02-14 15:17:10","False","True","False","id","negatif"
"Durian Gragas’s comment: iya Bang.....entar nyusul....di Indonesia pejabat nya mikirin diri sendiri dan keluarga dan keponakan nya mereka. pejabat nya mental Korup. waktu pemilu ngemis suara 🙏🙏","iya Bang.....entar nyusul....di Indonesia pejabat nya mikirin diri sendiri dan keluarga dan keponakan nya mereka. pejabat nya mental Korup. waktu pemilu ngemis suara 🙏🙏","iya bangentar nyusuldi indonesia pejabat nya mikirin diri sendiri dan keluarga dan keponakan nya mereka pejabat nya mental korup waktu pemilu ngemis suara","iya bangentar nyusuldi indonesia pejabat nya mikirin diri sendiri dan keluarga dan keponakan nya mereka pejabat nya mental korup waktu pemilu ngemis suara","['iya', 'bangentar', 'nyusuldi', 'indonesia', 'jabat', 'mikirin', 'keluarga', 'keponakan', 'jabat', 'mental', 'korup', 'milu', 'ngemis', 'suara']","[iya, bangentar, nyusuldi, indonesia, jabat, mikirin, keluarga, keponakan, jabat, mental, korup, milu, ngemis, suara]","iya bangentar nyusuldi indonesia jabat mikirin keluarga keponakan jabat mental korup milu ngemis suara","0","0","2025-02-21 15:30:44","False","True","False","id","negatif"
"@..... #kaburajadulu","@..... #kaburajadulu","","","[]","[]","","1","0","2025-02-13 15:51:45","False","True","False","id","netral"
"Genzet 58% Nggak Kuat Juga Akhirnya 🤣🤣🤣🤣","Genzet 58% Nggak Kuat Juga Akhirnya 🤣🤣🤣🤣","genzet 58 nggak kuat juga akhirnya","genzet 58 tidak kuat juga akhirnya","['genzet', 'kuat']","[genzet, kuat]","genzet kuat","0","0","2025-02-16 09:07:27","False","True","False","id","negatif"
"mehong 💋’s comment: Harus bisa bahasa jepang dan niat kerja aja🗿🗿 gw ga bisa bahasa jepang 🗿","Harus bisa bahasa jepang dan niat kerja aja🗿🗿 gw ga bisa bahasa jepang 🗿","harus bisa bahasa jepang dan niat kerja aja gw ga bisa bahasa jepang","harus bisa bahasa jepang dan niat kerja aja saya tidak bisa bahasa jepang","['bahasa', 'jepang', 'niat', 'kerja', 'aja', 'bahasa', 'jepang']","[bahasa, jepang, niat, kerja, aja, bahasa, jepang]","bahasa jepang niat kerja aja bahasa jepang","0","0","2025-03-10 02:32:30","False","True","False","id","netral"
"Иша’s comment: @nalindudle mau tinggal di luar negeri 😭","@nalindudle mau tinggal di luar negeri 😭","mau tinggal di luar negeri","mau tinggal di luar negeri","['tinggal', 'negeri']","[tinggal, negeri]","tinggal negeri","0","0","2025-02-19 07:07:00","False","True","False","id","positif"
"Kubiga’s comment: bang bahas CR7 ke kupang indonesia bang","bang bahas CR7 ke kupang indonesia bang","bang bahas cr7 ke kupang indonesia bang","bang bahas cr7 ke kupang indonesia bang","['bang', 'bahas', 'kupang', 'indonesia', 'bang']","[bang, bahas, kupang, indonesia, bang]","bang bahas kupang indonesia bang","0","0","2025-02-17 05:08:22","False","True","False","id","negatif"
"dian p putra’s comment: heran mentro bahlil kenapa gak dipecat","heran mentro bahlil kenapa gak dipecat","heran mentro bahlil kenapa gak dipecat","heran mentro bahlil kenapa tidak dipecat","['heran', 'mentro', 'bahlil', 'pecat']","[heran, mentro, bahlil, pecat]","heran mentro bahlil pecat","0","0","2025-02-14 13:36:52","False","True","False","id","negatif"
"sapa_baelha’s comment: ak jg pgin pindah bgt di sni susah bgt cari kerjaan 😭😭","ak jg pgin pindah bgt di sni susah bgt cari kerjaan 😭😭","ak jg pgin pindah bgt di sni susah bgt cari kerjaan","ak jg pgin pindah banget di sni susah banget cari kerjaan","['ak', 'jg', 'pgin', 'pindah', 'banget', 'sni', 'susah', 'banget', 'cari', 'kerja']","[ak, jg, pgin, pindah, banget, sni, susah, banget, cari, kerja]","ak jg pgin pindah banget sni susah banget cari kerja","3","0","2025-02-14 07:55:56","False","True","False","id","positif"
"Clan_Uchiha Madara’s comment: kenapa pemerintah tidak mengkaji Penomena ini untuk mencari solusi memperbaiki sistem rekrutmen dan penggupahan di indonesia","kenapa pemerintah tidak mengkaji Penomena ini untuk mencari solusi memperbaiki sistem rekrutmen dan penggupahan di indonesia","kenapa pemerintah tidak mengkaji penomena ini untuk mencari solusi memperbaiki sistem rekrutmen dan penggupahan di indonesia","kenapa pemerintah tidak mengkaji penomena ini untuk mencari solusi memperbaiki sistem rekrutmen dan penggupahan di indonesia","['perintah', 'kaji', 'penomena', 'cari', 'solusi', 'baik', 'sistem', 'rekrutmen', 'penggupahan', 'indonesia']","[perintah, kaji, penomena, cari, solusi, baik, sistem, rekrutmen, penggupahan, indonesia]","perintah kaji penomena cari solusi baik sistem rekrutmen penggupahan indonesia","0","0","2025-02-17 23:37:28","False","True","False","id","netral"
"sya saja menyarankan anakku hbs tamat smk,pergi untk jadi tkw di japang,disana bisa kumplkn duit sambil lanjut kuliah pa mentri ku sayang","sya saja menyarankan anakku hbs tamat smk,pergi untk jadi tkw di japang,disana bisa kumplkn duit sambil lanjut kuliah pa mentri ku sayang","sya saja menyarankan anakku hbs tamat smkpergi untk jadi tkw di japangdisana bisa kumplkn duit sambil lanjut kuliah pa mentri ku sayang","sya saja menyarankan anakku hbs tamat smkpergi untk jadi tkw di japangdisana bisa kumplkn duit sambil lanjut kuliah pa mentri saya sayang","['sya', 'saran', 'anak', 'hbs', 'tamat', 'smkpergi', 'untk', 'tkw', 'japangdisana', 'kumplkn', 'duit', 'kuliah', 'pa', 'tri', 'sayang']","[sya, saran, anak, hbs, tamat, smkpergi, untk, tkw, japangdisana, kumplkn, duit, kuliah, pa, tri, sayang]","sya saran anak hbs tamat smkpergi untk tkw japangdisana kumplkn duit kuliah pa tri sayang","0","0","2025-02-19 23:42:56","False","True","False","id","negatif"
"jangan pindah malaysia🙏","jangan pindah malaysia🙏","jangan pindah malaysia","jangan pindah malaysia","['pindah', 'malaysia']","[pindah, malaysia]","pindah malaysia","9","0","2025-02-19 10:41:14","False","True","False","ms","positif"
"ilmu-edukasi-motivasi 7Star’s comment: emang di trima di luar negri bos 😭😂🗿","emang di trima di luar negri bos 😭😂🗿","emang di trima di luar negri bos","memang di trima di luar negri bos","['trima', 'negri', 'bos']","[trima, negri, bos]","trima negri bos","1","1","2025-02-14 01:14:43","False","True","False","id","positif"
"Naima IMA’s comment: bang lu asik bgt dh😭😭🤣","bang lu asik bgt dh😭😭🤣","bang lu asik bgt dh","bang kamu asik banget sudah","['bang', 'asik', 'banget']","[bang, asik, banget]","bang asik banget","1","0","2025-02-12 12:29:56","False","True","False","id","positif"
"카리나’s comment: ka aku di tolak pas ngelamar kerja minta tolong review CV aku bingung banget nganggur terus:(((","ka aku di tolak pas ngelamar kerja minta tolong review CV aku bingung banget nganggur terus:(((","ka aku di tolak pas ngelamar kerja minta tolong review cv aku bingung banget nganggur terus","ka saya di tolak pas ngelamar kerja minta tolong review cv saya bingung banget nganggur terus","['ka', 'tolak', 'pas', 'ngelamar', 'kerja', 'tolong', 'review', 'cv', 'bingung', 'banget', 'nganggur']","[ka, tolak, pas, ngelamar, kerja, tolong, review, cv, bingung, banget, nganggur]","ka tolak pas ngelamar kerja tolong review cv bingung banget nganggur","0","0","2025-02-15 22:40:06","False","True","False","id","netral"
"’s comment: osaka gak sih kota paling indah","osaka gak sih kota paling indah","osaka gak sih kota paling indah","osaka tidak sih kota paling indah","['osaka', 'kota', 'indah']","[osaka, kota, indah]","osaka kota indah","0","0","2025-02-13 21:48:56","False","True","False","id","negatif"
"『𝙎𝘾』𝙃𝙊𝙎𝙃𝙄𝙉𝙊 星野🎟️’s comment: Peduli apa gwe? 😹😹","Peduli apa gwe? 😹😹","peduli apa gwe","peduli apa saya","['peduli']","[peduli]","peduli","0","0","2025-02-17 06:44:39","False","True","False","id","netral"
"Seenggaknya tki bayar pajak, bukan maling duit pajak awokawokawk kabooorrr","Seenggaknya tki bayar pajak, bukan maling duit pajak awokawokawk kabooorrr","seenggaknya tki bayar pajak bukan maling duit pajak awokawokawk kabooorrr","seenggaknya tki bayar pajak bukan maling duit pajak awokawokawk kabor","['enggak', 'tki', 'bayar', 'pajak', 'maling', 'duit', 'pajak', 'awokawokawk', 'kabor']","[enggak, tki, bayar, pajak, maling, duit, pajak, awokawokawk, kabor]","enggak tki bayar pajak maling duit pajak awokawokawk kabor","2","1","2025-02-12 10:49:45","False","True","False","id","positif"
"#kaburajadulu
aamiin kan sja dlu😔","#kaburajadulu
aamiin kan sja dlu😔","aamiin kan sja dlu","aamiin kan sja dlu","['aamiin', 'sja', 'dlu']","[aamiin, sja, dlu]","aamiin sja dlu","1","0","2025-02-12 22:26:46","True","True","False","id","negatif"
"sadboy'$’s comment: ngapain jauh jauh, di batam aja udah enak wkwk","ngapain jauh jauh, di batam aja udah enak wkwk","ngapain jauh jauh di batam aja udah enak wkwk","ngapain jauh jauh di batam aja sudah enak wkwk","['ngapain', 'batam', 'aja', 'enak', 'wkwk']","[ngapain, batam, aja, enak, wkwk]","ngapain batam aja enak wkwk","0","0","2025-02-16 08:16:33","False","True","False","id","positif"
"nababan virgo’s comment: Indonesia sedang amburadull.","Indonesia sedang amburadull.","indonesia sedang amburadull","indonesia sedang amburadull","['indonesia', 'amburadull']","[indonesia, amburadull]","indonesia amburadull","0","0","2025-02-16 05:53:38","False","True","False","id","negatif"
"Helmikherid10’s comment: rasa nasionalis nya kayak apa sihh pak Bahlil?? aku ora tau. kasih tau dong pak Bahlil ? 🗿","rasa nasionalis nya kayak apa sihh pak Bahlil?? aku ora tau. kasih tau dong pak Bahlil ? 🗿","rasa nasionalis nya kayak apa sihh pak bahlil aku ora tau kasih tau dong pak bahlil","rasa nasionalis nya kayak apa sihh pak bahlil saya ora tau kasih tau dong pak bahlil","['nasionalis', 'kayak', 'sihh', 'bahlil', 'ora', 'tau', 'kasih', 'tau', 'bahlil']","[nasionalis, kayak, sihh, bahlil, ora, tau, kasih, tau, bahlil]","nasionalis kayak sihh bahlil ora tau kasih tau bahlil","1","0","2025-02-12 07:38:10","False","True","False","id","negatif"
"gaji UMR cirebon 2.450000
lah gaji di Taiwan 10juta.
kerja di indo dpt cape ny aja pak apa lagi klo di pabrik Target & Target😂😂","gaji UMR cirebon 2.450000
lah gaji di Taiwan 10juta.
kerja di indo dpt cape ny aja pak apa lagi klo di pabrik Target & Target😂😂","gaji umr cirebon 2450000 lah gaji di taiwan 10juta kerja di indo dpt cape ny aja pak apa lagi klo di pabrik target target","gaji umr cirebon 2450 lah gaji di taiwan 10juta kerja di indonesia dpt cape nya aja pak apa lagi kalau di pabrik target target","['gaji', 'umr', 'cirebon', 'gaji', 'taiwan', 'kerja', 'indonesia', 'dpt', 'cape', 'aja', 'pabrik', 'target', 'target']","[gaji, umr, cirebon, gaji, taiwan, kerja, indonesia, dpt, cape, aja, pabrik, target, target]","gaji umr cirebon gaji taiwan kerja indonesia dpt cape aja pabrik target target","5","0","2025-02-12 04:35:45","False","True","False","id","negatif"
"user262527328’s comment: iya wkwk","iya wkwk","iya wkwk","iya wkwk","['iya', 'wkwk']","[iya, wkwk]","iya wkwk","0","0","2025-02-17 12:07:24","False","True","False","id","netral"
"ashella ♡’s comment: aku setuju bangetttt sama tren ini kaaa","aku setuju bangetttt sama tren ini kaaa","aku setuju bangetttt sama tren ini kaaa","saya setuju banget sama tren ini ka","['tuju', 'banget', 'tren', 'ka']","[tuju, banget, tren, ka]","tuju banget tren ka","0","0","2025-02-21 05:27:07","False","True","False","id","positif"
"rinjani edshop’s comment: kak mau ke luar negeri lulsan smk bisa ngga tp umurku 34.. bisa ngga kak #kaburajadulu","kak mau ke luar negeri lulsan smk bisa ngga tp umurku 34.. bisa ngga kak #kaburajadulu","kak mau ke luar negeri lulsan smk bisa ngga tp umurku 34 bisa ngga kak","kak mau ke luar negeri lulsan smk bisa tidak tp umurku 34 bisa tidak kak","['kak', 'negeri', 'lulsan', 'smk', 'tp', 'umur', 'kak']","[kak, negeri, lulsan, smk, tp, umur, kak]","kak negeri lulsan smk tp umur kak","0","0","2025-02-15 15:43:42","False","True","False","id","netral"
"mending pindah ke luar negeri lbh gampang cr kerja dari pada di Indonesia susah cr kerja gk ada harapan disini","mending pindah ke luar negeri lbh gampang cr kerja dari pada di Indonesia susah cr kerja gk ada harapan disini","mending pindah ke luar negeri lbh gampang cr kerja dari pada di indonesia susah cr kerja gk ada harapan disini","mending pindah ke luar negeri lbh gampang cr kerja dari pada di indonesia susah cr kerja tidak ada harapan disini","['mending', 'pindah', 'negeri', 'lbh', 'gampang', 'cr', 'kerja', 'indonesia', 'susah', 'cr', 'kerja', 'harap']","[mending, pindah, negeri, lbh, gampang, cr, kerja, indonesia, susah, cr, kerja, harap]","mending pindah negeri lbh gampang cr kerja indonesia susah cr kerja harap","0","0","2025-02-18 03:49:42","False","True","False","id","positif"
"Lemont’s comment: yaa gmna ga pindah lapangan pekerjaannya terbatas klo pun ada persyaratannya kyk lg nyari Superhero kan anj","yaa gmna ga pindah lapangan pekerjaannya terbatas klo pun ada persyaratannya kyk lg nyari Superhero kan anj","yaa gmna ga pindah lapangan pekerjaannya terbatas klo pun ada persyaratannya kyk lg nyari superhero kan anj","yaa bagaimana tidak pindah lapangan pekerjaannya terbatas kalau pun ada persyaratannya kayak lg mencari superhero kan anj","['yaa', 'pindah', 'lapang', 'kerja', 'batas', 'syarat', 'kayak', 'lg', 'cari', 'superhero', 'anj']","[yaa, pindah, lapang, kerja, batas, syarat, kayak, lg, cari, superhero, anj]","yaa pindah lapang kerja batas syarat kayak lg cari superhero anj","1","0","2025-02-15 02:25:18","False","True","False","id","positif"
"ya mending kabooorrrr usia 25 di anggap jompo klo lamar kerja dsini berow🤣","ya mending kabooorrrr usia 25 di anggap jompo klo lamar kerja dsini berow🤣","ya mending kabooorrrr usia 25 di anggap jompo klo lamar kerja dsini berow","ya mending kabor usia 25 di anggap jompo kalau lamar kerja dsini berow","['mending', 'kabor', 'usia', 'anggap', 'jompo', 'lamar', 'kerja', 'dsini', 'berow']","[mending, kabor, usia, anggap, jompo, lamar, kerja, dsini, berow]","mending kabor usia anggap jompo lamar kerja dsini berow","0","0","2025-02-24 10:47:25","False","True","False","id","negatif"
"BORU  🙌🏿👐🏿🦩’s comment: aku Uda umur 38thn msh stay diindo. adaptasinya lama juga ya.","aku Uda umur 38thn msh stay diindo. adaptasinya lama juga ya.","aku uda umur 38thn msh stay diindo adaptasinya lama juga ya","saya uda umur 38thn msh stay diindo adaptasinya lama juga ya","['uda', 'umur', 'msh', 'stay', 'diindo', 'adaptasi']","[uda, umur, msh, stay, diindo, adaptasi]","uda umur msh stay diindo adaptasi","0","0","2025-02-18 11:42:14","False","True","False","id","negatif"
"Matchagirl🌱🌻’s comment: duit duit guaa, urusan apaan juga sma lu😒","duit duit guaa, urusan apaan juga sma lu😒","duit duit guaa urusan apaan juga sma lu","duit duit guaa urusan apaan juga sma kamu","['duit', 'duit', 'guaa', 'urus', 'sma']","[duit, duit, guaa, urus, sma]","duit duit guaa urus sma","0","0","2025-02-23 07:36:18","False","True","False","id","negatif"
"maaf pak kita lebih memilih negara yang memanusiakan manusia","maaf pak kita lebih memilih negara yang memanusiakan manusia","maaf pak kita lebih memilih negara yang memanusiakan manusia","maaf pak kita lebih memilih negara yang memanusiakan manusia","['maaf', 'pilih', 'negara', 'manusia', 'manusia']","[maaf, pilih, negara, manusia, manusia]","maaf pilih negara manusia manusia","1","0","2025-02-17 16:58:50","False","True","False","id","positif"
"gtf’s comment: @seungcheol","@seungcheol","","","[]","[]","","1","1","2025-02-14 00:10:18","False","True","False","un","netral"
"Frost Rehz’s comment: lama lama semua orang Indonesia malah pindah nanti malah tinggal saya 🗿","lama lama semua orang Indonesia malah pindah nanti malah tinggal saya 🗿","lama lama semua orang indonesia malah pindah nanti malah tinggal saya","lama lama semua orang indonesia malah pindah nanti malah tinggal saya","['orang', 'indonesia', 'pindah', 'tinggal']","[orang, indonesia, pindah, tinggal]","orang indonesia pindah tinggal","0","0","2025-02-20 09:43:01","False","True","False","id","positif"
"AyamHoyeng’s comment: nasionalisme ga bisa kasih makan Pak","nasionalisme ga bisa kasih makan Pak","nasionalisme ga bisa kasih makan pak","nasionalisme tidak bisa kasih makan pak","['nasionalisme', 'kasih', 'makan']","[nasionalisme, kasih, makan]","nasionalisme kasih makan","0","0","2025-02-16 10:32:30","False","True","False","id","negatif"
"koko Ebdic’s comment: nasionalisme bukan pelanggar konstitusi","nasionalisme bukan pelanggar konstitusi","nasionalisme bukan pelanggar konstitusi","nasionalisme bukan pelanggar konstitusi","['nasionalisme', 'langgar', 'konstitusi']","[nasionalisme, langgar, konstitusi]","nasionalisme langgar konstitusi","0","0","2025-02-15 22:57:04","False","True","False","id","negatif"
"Lo mah enak Bahlil... kenyang makan uang ......!!!!!🤣","Lo mah enak Bahlil... kenyang makan uang ......!!!!!🤣","lo mah enak bahlil kenyang makan uang","kamu mah enak bahlil kenyang makan uang","['enak', 'bahlil', 'kenyang', 'makan', 'uang']","[enak, bahlil, kenyang, makan, uang]","enak bahlil kenyang makan uang","0","0","2025-02-16 02:00:39","False","True","False","id","negatif"
"Berkadaah’s comment: di negaraku tercinta lu salah lu punya uang mah aman. upss","di negaraku tercinta lu salah lu punya uang mah aman. upss","di negaraku tercinta lu salah lu punya uang mah aman upss","di negaraku tercinta kamu salah kamu punya uang mah aman upss","['negara', 'cinta', 'salah', 'uang', 'aman', 'upss']","[negara, cinta, salah, uang, aman, upss]","negara cinta salah uang aman upss","0","0","2025-02-14 15:12:41","False","True","False","id","negatif"
"seorang Bahlil bicara nasionalisme...
ada yg percaya 😜","seorang Bahlil bicara nasionalisme...
ada yg percaya 😜","seorang bahlil bicara nasionalisme ada yg percaya","seorang bahlil bicara nasionalisme ada yang percaya","['bahlil', 'bicara', 'nasionalisme', 'percaya']","[bahlil, bicara, nasionalisme, percaya]","bahlil bicara nasionalisme percaya","2","0","2025-02-12 03:52:29","False","True","False","id","negatif"
"Jiji’s comment: Tapi susah solat cuaaaaaaks","Tapi susah solat cuaaaaaaks","tapi susah solat cuaaaaaaks","tapi susah solat cuaks","['susah', 'solat', 'cuaks']","[susah, solat, cuaks]","susah solat cuaks","0","0","2025-02-11 09:54:22","False","True","False","id","negatif"
"aku janji, tahun ini bakal jadi tahun terakhir aku ada di rumah ini.","aku janji, tahun ini bakal jadi tahun terakhir aku ada di rumah ini.","aku janji tahun ini bakal jadi tahun terakhir aku ada di rumah ini","saya janji tahun ini bakal jadi tahun terakhir saya ada di rumah ini","['janji', 'rumah']","[janji, rumah]","janji rumah","0","0","2025-03-18 12:19:49","False","True","False","id","positif"
"cakeinajaid8’s comment: pejabat yang korupsi aja saya juga meragukan nasionalisme mereka 🤔🤔","pejabat yang korupsi aja saya juga meragukan nasionalisme mereka 🤔🤔","pejabat yang korupsi aja saya juga meragukan nasionalisme mereka","pejabat yang korupsi aja saya juga meragukan nasionalisme mereka","['jabat', 'korupsi', 'aja', 'ragu', 'nasionalisme']","[jabat, korupsi, aja, ragu, nasionalisme]","jabat korupsi aja ragu nasionalisme","0","0","2025-02-21 00:53:57","False","True","False","id","negatif"
"titan.’s comment: bahlil ngurus gas melon aje kaga bener lu","bahlil ngurus gas melon aje kaga bener lu","bahlil ngurus gas melon aje kaga bener lu","bahlil ngurus gas melon aje kaga benar kamu","['bahlil', 'ngurus', 'gas', 'melon', 'aje', 'kaga']","[bahlil, ngurus, gas, melon, aje, kaga]","bahlil ngurus gas melon aje kaga","2","0","2025-02-13 08:18:47","False","True","False","id","negatif"
"dia meragukan dirinya sendiri🗿🤦","dia meragukan dirinya sendiri🗿🤦","dia meragukan dirinya sendiri","dia meragukan dirinya sendiri","['ragu']","[ragu]","ragu","1","0","2025-02-14 06:30:47","False","True","False","id","netral"
"someonelikeu’s comment: Ajakinn aku pindah dr sini saya sudah lelahh🙏🏻🙃","Ajakinn aku pindah dr sini saya sudah lelahh🙏🏻🙃","ajakinn aku pindah dr sini saya sudah lelahh","ajakinn saya pindah dari sini saya sudah lelahh","['ajakinn', 'pindah', 'lelahh']","[ajakinn, pindah, lelahh]","ajakinn pindah lelahh","1","0","2025-02-15 10:09:16","False","True","False","id","positif"
"kay’s comment: gua juga mau buat vidio gini pas udh di brunai","gua juga mau buat vidio gini pas udh di brunai","gua juga mau buat vidio gini pas udh di brunai","saya juga mau buat vidio gini pas sudah di brunai","['vidio', 'gin', 'pas', 'brunai']","[vidio, gin, pas, brunai]","vidio gin pas brunai","0","0","2025-02-16 00:58:18","False","True","False","id","positif"
