"text","extracted_text","cleaned_text","normalized_text","processed","sentiment_label","likes","reply_count","created_time_formatted"
"FlPower’s comment: semakin diremehin/ditantang kita jabaninnn🥰✨","semakin diremehin/ditantang kita jabaninnn🥰✨","semakin diremehinditantang kita jabaninnn","semakin diremehinditantang kita jabanin","diremehinditantang jabanin","positif","2","0","2025-02-12 06:55:58"
"america sini kalian kapann😂","america sini kalian kapann😂","america sini kalian kapann","america sini kalian kapann","america kapann","netral","0","0","2025-02-14 20:40:24"
"yg di atas hanya bisa ngomong doang","yg di atas hanya bisa ngomong doang","yg di atas hanya bisa ngomong doang","yang di atas hanya bisa ngomong doang","ngomong doang","negatif","0","0","2025-02-15 14:51:47"
"Dims_""Ich bin ein Mann""’s comment: lebih meragukan pengadilan 🪄","lebih meragukan pengadilan 🪄","lebih meragukan pengadilan","lebih meragukan pengadilan","ragu adil","negatif","0","0","2025-02-19 09:23:46"
"08’s comment: se7.. #KABURSAJADULU#...👍👍👍👍👍👍... tidak ada yg bisa diharapkan di negeri ini.... dipersulit bangsa sendiri. jangan bicara nasionalisme....","se7.. #KABURSAJADULU#...👍👍👍👍👍👍... tidak ada yg bisa diharapkan di negeri ini.... dipersulit bangsa sendiri. jangan bicara nasionalisme....","se7 tidak ada yg bisa diharapkan di negeri ini dipersulit bangsa sendiri jangan bicara nasionalisme","se7 tidak ada yang bisa diharapkan di negeri ini dipersulit bangsa sendiri jangan bicara nasionalisme","harap negeri sulit bangsa bicara nasionalisme","negatif","0","0","2025-02-11 04:48:52"
"Nilam sarii21’s comment: gaji 1,5jt sistem kerja, kerja rodi,bisa menguasai sgala bntuk pekerjaan bahkan bencana alam.","gaji 1,5jt sistem kerja, kerja rodi,bisa menguasai sgala bntuk pekerjaan bahkan bencana alam.","gaji 15jt sistem kerja kerja rodibisa menguasai sgala bntuk pekerjaan bahkan bencana alam","gaji 15jt sistem kerja kerja rodibisa menguasai sgala bntuk pekerjaan bahkan bencana alam","gaji sistem kerja kerja rodibisa kuasa sgala bntuk kerja bencana alam","netral","0","0","2025-02-20 09:48:34"
"Bebek mbrebett,CIMAHI’s comment: sii bahlil nih ngomong doang tnpa ngasih solusi .","sii bahlil nih ngomong doang tnpa ngasih solusi .","sii bahlil nih ngomong doang tnpa ngasih solusi","sii bahlil nih ngomong doang tnpa ngasih solusi","sii bahlil ngomong doang tnpa ngasih solusi","negatif","0","0","2025-02-20 07:28:34"
"Angela Tiktok’s comment: kalau beliaumeragukan nasionalisne kita, aku justru meragukan kemanusiaan beliau🙂","kalau beliaumeragukan nasionalisne kita, aku justru meragukan kemanusiaan beliau🙂","kalau beliaumeragukan nasionalisne kita aku justru meragukan kemanusiaan beliau","kalau beliaumeragukan nasionalisne kita saya justru meragukan kemanusiaan beliau","beliaumeragukan nasionalisne ragu manusia beliau","negatif","0","0","2025-02-19 08:07:18"
"Zahra’s comment: cari tempat yang di hargai","cari tempat yang di hargai","cari tempat yang di hargai","cari tempat yang di hargai","cari harga","negatif","0","0","2025-02-20 15:10:57"
"Petir Uwoy’s comment: iya sih menurut gua ya lebih baik kerja di luar daripada Indonésia di karnakan untuk cari kerja di Indonesia sulit banget sama gaji nya masih kurang buat kebutuhan sehari hari. dan juga harga naik 😁","iya sih menurut gua ya lebih baik kerja di luar daripada Indonésia di karnakan untuk cari kerja di Indonesia sulit banget sama gaji nya masih kurang buat kebutuhan sehari hari. dan juga harga naik 😁","iya sih menurut gua ya lebih baik kerja di luar daripada indonésia di karnakan untuk cari kerja di indonesia sulit banget sama gaji nya masih kurang buat kebutuhan sehari hari dan juga harga naik","iya sih menurut saya ya lebih baik kerja di luar daripada indonésia di karnakan untuk cari kerja di indonesia sulit banget sama gaji nya masih kurang buat kebutuhan sehari hari dan juga harga naik","iya kerja indon sia karnakan cari kerja indonesia sulit banget gaji butuh hari harga","negatif","0","0","2025-02-18 06:45:40"
"gita oshi’s comment: pak Bahlil ini bikin masalah dan rusuh aja😂","pak Bahlil ini bikin masalah dan rusuh aja😂","pak bahlil ini bikin masalah dan rusuh aja","pak bahlil ini bikin masalah dan rusuh aja","bahlil bikin rusuh aja","negatif","0","0","2025-02-18 09:12:36"
"Medianerkebun’s comment: Doaii gue tahun depan juga mau ikutan kabur dari negeri ini 🥰","Doaii gue tahun depan juga mau ikutan kabur dari negeri ini 🥰","doaii gue tahun depan juga mau ikutan kabur dari negeri ini","doaii gue tahun depan juga mau ikutan kabur dari negeri ini","doaii gue ikut kabur negeri","positif","0","0","2025-02-18 12:48:40"
"tp emang iya sih tetangga gue pergi ke jepang selama 4 tahun tahun kemaren pulang di bisa bangun rumah buka peternakan ayam petelur ama ternak kambing.. gue sempat ngobrol katanya di jepang cuman berkebun sayuran katanya.. selama 4 tahun kerja di jepang dia pulang bawa 800 jt... dalam hati gue gede juga ya sempet tergoda tp gue gx punya kebernaian.. di indo gue kerja jd buruh pabrik dengan penghasilan UMR selama 6 tahun gx bisa kekumpup sampe segitu..","tp emang iya sih tetangga gue pergi ke jepang selama 4 tahun tahun kemaren pulang di bisa bangun rumah buka peternakan ayam petelur ama ternak kambing.. gue sempat ngobrol katanya di jepang cuman berkebun sayuran katanya.. selama 4 tahun kerja di jepang dia pulang bawa 800 jt... dalam hati gue gede juga ya sempet tergoda tp gue gx punya kebernaian.. di indo gue kerja jd buruh pabrik dengan penghasilan UMR selama 6 tahun gx bisa kekumpup sampe segitu..","tp emang iya sih tetangga gue pergi ke jepang selama 4 tahun tahun kemaren pulang di bisa bangun rumah buka peternakan ayam petelur ama ternak kambing gue sempat ngobrol katanya di jepang cuman berkebun sayuran katanya selama 4 tahun kerja di jepang dia pulang bawa 800 jt dalam hati gue gede juga ya sempet tergoda tp gue gx punya kebernaian di indo gue kerja jd buruh pabrik dengan penghasilan umr selama 6 tahun gx bisa kekumpup sampe segitu","tp memang iya sih tetangga gue pergi ke jepang selama 4 tahun tahun kemaren pulang di bisa bangun rumah buka peternakan ayam petelur ama ternak kambing gue sempat ngobrol katanya di jepang cuman berkebun sayuran katanya selama 4 tahun kerja di jepang dia pulang bawa 800 juta dalam hati gue gede juga ya sempet tergoda tp gue gx punya kebernaian di indonesia gue kerja jadi buruh pabrik dengan penghasilan umr selama 6 tahun gx bisa kekumpup sampe segitu","tp iya tetangga gue pergi jepang kemaren pulang bangun rumah buka terna ayam telur ama ternak kambing gue ngobrol jepang cuman kebun sayur kerja jepang pulang bawa juta hati gue gede sempet goda tp gue gx kebernaian indonesia gue kerja buruh pabrik hasil umr gx kekumpup sampe segitu","positif","0","0","2025-02-11 06:05:20"
"Vee🦩’s comment: aku sih kabur aja dulu di indo 29 THN udh expired kak","aku sih kabur aja dulu di indo 29 THN udh expired kak","aku sih kabur aja dulu di indo 29 thn udh expired kak","saya sih kabur aja dulu di indonesia 29 tahun sudah expired kak","kabur aja indonesia expired kak","positif","0","0","2025-02-14 14:07:02"
"𝙥𝙖𝙣𝙘𝙖𝙖.999’s comment: enak lu mah bang punya duit,bisa kabur.. lah kita 😭","enak lu mah bang punya duit,bisa kabur.. lah kita 😭","enak lu mah bang punya duitbisa kabur lah kita","enak kamu mah bang punya duitbisa kabur lah kita","enak bang duitbisa kabur","negatif","1","0","2025-02-15 02:12:36"
"winoutlet’s comment: nyesel knp ga kabur dari dulu..😅","nyesel knp ga kabur dari dulu..😅","nyesel knp ga kabur dari dulu","nyesel knp tidak kabur dari dulu","nyesel knp kabur","positif","0","0","2025-02-20 00:43:23"
"jeebeee’s comment: yang pengen ikut trend tapi ga bis ☝️","yang pengen ikut trend tapi ga bis ☝️","yang pengen ikut trend tapi ga bis","yang ingin ikut trend tapi tidak bis","trend bis","netral","7","1","2025-02-13 13:04:03"
"semoga kalian bisa kerja di luar negeri juga😁😁😁","semoga kalian bisa kerja di luar negeri juga😁😁😁","semoga kalian bisa kerja di luar negeri juga","semoga kalian bisa kerja di luar negeri juga","moga kerja negeri","positif","0","0","2025-02-17 10:19:17"
"Maftuh Asmuni’s comment: pahlawan devisa mereka yg kerja di luar negeri
keluarga sejahtera karena dapat kerja layak
nasionalisme tidak ada kaitannya dengan kerja di luar negeri
koruptor di dalam negeri yg TDK nasionalisme","pahlawan devisa mereka yg kerja di luar negeri
keluarga sejahtera karena dapat kerja layak
nasionalisme tidak ada kaitannya dengan kerja di luar negeri
koruptor di dalam negeri yg TDK nasionalisme","pahlawan devisa mereka yg kerja di luar negeri keluarga sejahtera karena dapat kerja layak nasionalisme tidak ada kaitannya dengan kerja di luar negeri koruptor di dalam negeri yg tdk nasionalisme","pahlawan devisa mereka yang kerja di luar negeri keluarga sejahtera karena dapat kerja layak nasionalisme tidak ada kaitannya dengan kerja di luar negeri koruptor di dalam negeri yang tidak nasionalisme","pahlawan devisa kerja negeri keluarga sejahtera kerja layak nasionalisme kait kerja negeri koruptor negeri nasionalisme","positif","0","0","2025-02-19 00:24:17"
"@Adi Prakoso’s comment: Mau bikin trend ini tp gw masih ngendok di indo 🤣","Mau bikin trend ini tp gw masih ngendok di indo 🤣","mau bikin trend ini tp gw masih ngendok di indo","mau bikin trend ini tp saya masih ngendok di indonesia","bikin trend tp ngendok indonesia","positif","47","20","2025-02-12 02:03:55"
"SANTRI JOMBLO’s comment: saatnya menguasai pemain jepang🗿","saatnya menguasai pemain jepang🗿","saatnya menguasai pemain jepang","saatnya menguasai pemain jepang","kuasa main jepang","positif","2","0","2025-02-25 10:09:56"
"beruk’s comment: emang indonesia cinta rakyatnya woi ingat pejabat itu peduli SMA keluarga sja jdi selamatknlah diri kita masing dri negri ini bila perlu pindah sekalian kejepang kalau ada jalan","emang indonesia cinta rakyatnya woi ingat pejabat itu peduli SMA keluarga sja jdi selamatknlah diri kita masing dri negri ini bila perlu pindah sekalian kejepang kalau ada jalan","emang indonesia cinta rakyatnya woi ingat pejabat itu peduli sma keluarga sja jdi selamatknlah diri kita masing dri negri ini bila perlu pindah sekalian kejepang kalau ada jalan","memang indonesia cinta rakyatnya woi ingat pejabat itu peduli sma keluarga sja jadi selamatknlah diri kita masing dri negri ini bila perlu pindah sekalian kejepang kalau ada jalan","indonesia cinta rakyat woi jabat peduli sma keluarga sja selamatknlah dri negri pindah kejepang jalan","positif","0","0","2025-02-17 00:38:21"
"Rifki helmi musyaffa’s comment: sekali lagi ini masalahh perutttttttt, saya ulangi lagi ini masalah perutttt pak 😂😂😂","sekali lagi ini masalahh perutttttttt, saya ulangi lagi ini masalah perutttt pak 😂😂😂","sekali lagi ini masalahh perutttttttt saya ulangi lagi ini masalah perutttt pak","sekali lagi ini masalahh perut saya ulangi lagi ini masalah perut pak","masalahh perut ulang perut","negatif","0","0","2025-02-15 01:38:36"
"– Lαlα shimizú༊’s comment: kalo di liat biaya hidup luar negeri setara sma penghasilan nya
#kaburajadulu","kalo di liat biaya hidup luar negeri setara sma penghasilan nya
#kaburajadulu","kalo di liat biaya hidup luar negeri setara sma penghasilan nya","kalau di liat biaya hidup luar negeri setara sma penghasilan nya","liat biaya hidup negeri tara sma hasil","positif","0","0","2025-02-20 08:34:01"
"andre’s comment: tenang nanti kita copot🤣🤣","tenang nanti kita copot🤣🤣","tenang nanti kita copot","tenang nanti kita copot","tenang copot","negatif","0","0","2025-02-15 13:09:41"
"dipsquickk’s comment: nasionalisme? sejak kecil kita diajar pancasila, uud, tiba mau kerja susah jauh dari kata sejahtera. mau kerja persyaratannya aduh","nasionalisme? sejak kecil kita diajar pancasila, uud, tiba mau kerja susah jauh dari kata sejahtera. mau kerja persyaratannya aduh","nasionalisme sejak kecil kita diajar pancasila uud tiba mau kerja susah jauh dari kata sejahtera mau kerja persyaratannya aduh","nasionalisme sejak kecil kita diajar pancasila uud tiba mau kerja susah jauh dari kata sejahtera mau kerja persyaratannya aduh","nasionalisme ajar pancasila uud kerja susah sejahtera kerja syarat aduh","negatif","1","0","2025-02-12 06:38:24"
"Bg otw 🤪🤪🤪","Bg otw 🤪🤪🤪","bg otw","bg otw","bg otw","positif","1","0","2025-02-12 05:46:11"
"pas ngikutin trend eh malah ngilang""jadi korban human trafficking njir 💀💀💀""","pas ngikutin trend eh malah ngilang""jadi korban human trafficking njir 💀💀💀""","pas ngikutin trend eh malah ngilangjadi korban human trafficking njir","pas ngikutin trend eh malah ngilangjadi korban human trafficking njir","pas ngikutin trend ngilangjadi korban human trafficking njir","netral","0","0","2025-02-11 14:41:08"
"gieputrie_Cancer girl 🦀’s comment: balik ke zaman pak habibie yg dibilang gak nasionalis karena ke Jerman 😔","balik ke zaman pak habibie yg dibilang gak nasionalis karena ke Jerman 😔","balik ke zaman pak habibie yg dibilang gak nasionalis karena ke jerman","balik ke zaman pak habibie yang dibilang tidak nasionalis karena ke jerman","zaman habibie bilang nasionalis jerman","negatif","0","0","2025-02-21 08:07:27"
"moraa~~’s comment: kita kurang nasionalisme padahal kita di sekolah belajar pkn baca Pancasila ada pembacaan uud kita keluar negeri buat memberikan kehidupan yang lebih layak untuk keluarga","kita kurang nasionalisme padahal kita di sekolah belajar pkn baca Pancasila ada pembacaan uud kita keluar negeri buat memberikan kehidupan yang lebih layak untuk keluarga","kita kurang nasionalisme padahal kita di sekolah belajar pkn baca pancasila ada pembacaan uud kita keluar negeri buat memberikan kehidupan yang lebih layak untuk keluarga","kita kurang nasionalisme padahal kita di sekolah belajar pkn baca pancasila ada pembacaan uud kita keluar negeri buat memberikan kehidupan yang lebih layak untuk keluarga","nasionalisme sekolah ajar pkn baca pancasila baca uud negeri hidup layak keluarga","negatif","0","0","2025-03-05 10:54:53"
"user4758335224015’s comment: weh pagawean weh duit pa...di indo mah....di negara batur mah nu nganggur di beree duit pa...kumha te semangat rek pindahhh..","weh pagawean weh duit pa...di indo mah....di negara batur mah nu nganggur di beree duit pa...kumha te semangat rek pindahhh..","weh pagawean weh duit padi indo mahdi negara batur mah nu nganggur di beree duit pakumha te semangat rek pindahhh","weh pagawean weh duit padi indonesia mahdi negara batur mah nu nganggur di beree duit pakumha te semangat rek pindah","weh pagawean weh duit padi indonesia mahdi negara batur nu nganggur beree duit pakumha te semangat rek pindah","positif","0","0","2025-02-16 04:52:20"
"Nisaa’s comment: @yzzz anjo daftar krja keluar negri","@yzzz anjo daftar krja keluar negri","anjo daftar krja keluar negri","anjo daftar krja keluar negri","anjo daftar krja negri","positif","0","0","2025-02-19 05:02:17"
"kellpinn!!’s comment: yang penting saya kaya hidup pun bahagia iya gak bang😘#kaburajadulu","yang penting saya kaya hidup pun bahagia iya gak bang😘#kaburajadulu","yang penting saya kaya hidup pun bahagia iya gak bang","yang penting saya kaya hidup pun bahagia iya tidak bang","kaya hidup bahagia iya bang","positif","0","0","2025-02-17 10:44:41"
"mbah_romo2’s comment: Ngomongin Nasionalisme... pejabat pejabat koruptor emangnya punya rasa nasionalisme....lucu...😅😅","Ngomongin Nasionalisme... pejabat pejabat koruptor emangnya punya rasa nasionalisme....lucu...😅😅","ngomongin nasionalisme pejabat pejabat koruptor emangnya punya rasa nasionalismelucu","ngomongin nasionalisme pejabat pejabat koruptor emangnya punya rasa nasionalismelucu","ngomongin nasionalisme jabat jabat koruptor emang nasionalismelucu","negatif","0","0","2025-02-22 03:05:38"
"Yohan’s comment: untung gw wibu","untung gw wibu","untung gw wibu","untung saya wibu","untung wibu","netral","1","0","2025-02-19 03:10:37"
"maifa’s comment: zaman sekarang.presiden suka mentri gak ada pendidikan dan yang penting menyembah rajanya.","zaman sekarang.presiden suka mentri gak ada pendidikan dan yang penting menyembah rajanya.","zaman sekarangpresiden suka mentri gak ada pendidikan dan yang penting menyembah rajanya","zaman sekarangpresiden suka mentri tidak ada pendidikan dan yang penting menyembah rajanya","zaman sekarangpresiden suka tri didik sembah raja","netral","0","0","2025-02-17 18:08:42"
"gw didukung ortu ke jepang,aaminn","gw didukung ortu ke jepang,aaminn","gw didukung ortu ke jepangaaminn","saya didukung ortu ke jepangaaminn","dukung ortu jepangaaminn","positif","0","0","2025-02-14 14:47:31"
"Genk Solo’s comment: di luar negeri jg banyak WNI hidupnya susah","di luar negeri jg banyak WNI hidupnya susah","di luar negeri jg banyak wni hidupnya susah","di luar negeri jg banyak wni hidupnya susah","negeri jg wni hidup susah","negatif","65","396","2025-02-12 05:51:23"
"rac_244’s comment: Di indo kebanyakan syarat buat cari kerja, dikira org pendek, org gemuk, org yg 28 thn ke atas ga butuh kerja😂😂","Di indo kebanyakan syarat buat cari kerja, dikira org pendek, org gemuk, org yg 28 thn ke atas ga butuh kerja😂😂","di indo kebanyakan syarat buat cari kerja dikira org pendek org gemuk org yg 28 thn ke atas ga butuh kerja","di indonesia kebanyakan syarat buat cari kerja dikira orang pendek orang gemuk orang yang 28 tahun ke atas tidak butuh kerja","indonesia banyak syarat cari kerja orang pendek orang gemuk orang butuh kerja","negatif","0","0","2025-02-16 00:48:01"
"𝘥𝘩𝘺𝘺’s comment: info tiket ke prindapan maseeehh","info tiket ke prindapan maseeehh","info tiket ke prindapan maseeehh","info tiket ke prindapan masehh","info tiket prindapan masehh","netral","1","0","2025-02-13 08:47:51"
"a.Ridwan(86)’s comment: buka lapangan kerja sebanyak banyaknya","buka lapangan kerja sebanyak banyaknya","buka lapangan kerja sebanyak banyaknya","buka lapangan kerja sebanyak banyaknya","buka lapang kerja banyak","positif","0","0","2025-02-17 04:33:04"
"Ach Yani’s comment: intinya pemerintah luar negeri lebih menjamin rakyatnya untuk hidup sejahtera, dan itu fakta. di negara sendiri malah sebaliknya nyusain rakyatnya.","intinya pemerintah luar negeri lebih menjamin rakyatnya untuk hidup sejahtera, dan itu fakta. di negara sendiri malah sebaliknya nyusain rakyatnya.","intinya pemerintah luar negeri lebih menjamin rakyatnya untuk hidup sejahtera dan itu fakta di negara sendiri malah sebaliknya nyusain rakyatnya","intinya pemerintah luar negeri lebih menjamin rakyatnya untuk hidup sejahtera dan itu fakta di negara sendiri malah sebaliknya nyusain rakyatnya","inti perintah negeri jamin rakyat hidup sejahtera fakta negara nyusain rakyat","positif","0","0","2025-02-19 02:07:53"
"gak penting nasionalisme, daripada hidup serba susah,apa salahnya klw ada kesempatan yg lebih baik demi perubahan hidup yg layak.","gak penting nasionalisme, daripada hidup serba susah,apa salahnya klw ada kesempatan yg lebih baik demi perubahan hidup yg layak.","gak penting nasionalisme daripada hidup serba susahapa salahnya klw ada kesempatan yg lebih baik demi perubahan hidup yg layak","tidak penting nasionalisme daripada hidup serba susahapa salahnya kalau ada kesempatan yang lebih baik demi perubahan hidup yang layak","nasionalisme hidup serba susahapa salah sempat ubah hidup layak","positif","0","0","2025-02-18 13:28:45"
"Dayustika_’s comment: ada gak sih loker luar negeri buat pasutri anak 1 😫pgn bngt yaAllah😭","ada gak sih loker luar negeri buat pasutri anak 1 😫pgn bngt yaAllah😭","ada gak sih loker luar negeri buat pasutri anak 1 pgn bngt yaallah","ada tidak sih loker luar negeri buat pasutri anak 1 ingin banget yaallah","loker negeri pasutri anak banget yaallah","positif","0","0","2025-02-17 07:54:45"
"jeff08’s comment: kabur ah banyak tikus berdasi di pemerintahan indo","kabur ah banyak tikus berdasi di pemerintahan indo","kabur ah banyak tikus berdasi di pemerintahan indo","kabur ah banyak tikus berdasi di pemerintahan indonesia","kabur tikus das perintah indonesia","negatif","0","0","2025-02-14 21:31:07"
"ಥ‿ಥ’s comment: gass jangan pake ragu
#KaburAjaDulu","gass jangan pake ragu
#KaburAjaDulu","gass jangan pake ragu","gass jangan pake ragu","gass pake ragu","positif","0","0","2025-02-14 16:14:50"
"Tiramizu’s comment: WKWKWKWK IYA LAGI, Kek kita juga meragukan nasionalisme para tikus","WKWKWKWK IYA LAGI, Kek kita juga meragukan nasionalisme para tikus","wkwkwkwk iya lagi kek kita juga meragukan nasionalisme para tikus","wkwkwkwk iya lagi seperti kita juga meragukan nasionalisme para tikus","wkwkwkwk iya ragu nasionalisme tikus","negatif","1","0","2025-02-13 04:36:17"
"dik🇮🇩🇳🇱’s comment: bang ikut🥲","bang ikut🥲","bang ikut","bang ikut","bang","positif","0","0","2025-02-11 14:50:44"
"Alap alap utara’s comment: emng negara ini menyesejahtrakn rakyatnya ?","emng negara ini menyesejahtrakn rakyatnya ?","emng negara ini menyesejahtrakn rakyatnya","emng negara ini menyesejahtrakn rakyatnya","emng negara menyesejahtrakn rakyat","negatif","1","0","2025-02-23 18:14:01"
"IceGold’s comment: NASIONALISMENYA DI KORUPSI ;V","NASIONALISMENYA DI KORUPSI ;V","nasionalismenya di korupsi v","nasionalismenya di korupsi v","nasionalisme korupsi","negatif","0","0","2025-02-26 09:40:46"
"Alberga✅️’s comment: Pendapatan Devisa Negara bersumber dari PMI brp ratus Trilliun..? Menteri ini apakah mengetahui hal tsb..?🤔","Pendapatan Devisa Negara bersumber dari PMI brp ratus Trilliun..? Menteri ini apakah mengetahui hal tsb..?🤔","pendapatan devisa negara bersumber dari pmi brp ratus trilliun menteri ini apakah mengetahui hal tsb","pendapatan devisa negara bersumber dari pmi brp ratus trilliun menteri ini apakah mengetahui hal tsb","dapat devisa negara sumber pmi brp ratus trilliun menteri tsb","netral","0","0","2025-02-17 17:47:12"
"iwak teri iwak sepat
Indonesia kiamat","iwak teri iwak sepat
Indonesia kiamat","iwak teri iwak sepat indonesia kiamat","iwak teri iwak sepat indonesia kiamat","iwak teri iwak sepat indonesia kiamat","negatif","0","0","2025-02-27 05:37:47"
"Callme.Naa’s comment: Pak prabowo aja dulu pernah kabur juga, liat aja sekarang udah jadi presiden 🤍","Pak prabowo aja dulu pernah kabur juga, liat aja sekarang udah jadi presiden 🤍","pak prabowo aja dulu pernah kabur juga liat aja sekarang udah jadi presiden","pak prabowo aja dulu pernah kabur juga liat aja sekarang sudah jadi presiden","prabowo aja kabur liat aja presiden","positif","0","0","2025-02-19 13:43:48"
"Enggal Engineer ’s comment: kak? ang ang ang","kak? ang ang ang","kak ang ang ang","kak ang ang ang","kak ang ang ang","netral","1","0","2025-02-18 10:03:59"
"JANZ SUKA RP⍢⃝’s comment: awas bang🗿","awas bang🗿","awas bang","awas bang","awas bang","netral","0","0","2025-02-16 12:51:14"
"Yan pieter’s comment: kalau bapak meragukan nasionalisme mereka, berarti bapak juga tidak menghargai hak asasi mereka,karena UUD menjamin hak asasi manusia","kalau bapak meragukan nasionalisme mereka, berarti bapak juga tidak menghargai hak asasi mereka,karena UUD menjamin hak asasi manusia","kalau bapak meragukan nasionalisme mereka berarti bapak juga tidak menghargai hak asasi merekakarena uud menjamin hak asasi manusia","kalau bapak meragukan nasionalisme mereka berarti bapak juga tidak menghargai hak asasi merekakarena uud menjamin hak asasi manusia","ragu nasionalisme harga hak asasi merekakarena uud jamin hak asasi manusia","positif","0","0","2025-02-16 04:30:38"
"Boy🇦🇺’s comment: Gw jadi wasit aja","Gw jadi wasit aja","gw jadi wasit aja","saya jadi wasit aja","wasit aja","netral","0","0","2025-02-18 12:19:21"
"Sammdisini’s comment: bissmilah 2027 tujuan osaka- inggris- london","bissmilah 2027 tujuan osaka- inggris- london","bissmilah 2027 tujuan osaka inggris london","bissmilah 2027 tujuan osaka inggris london","bissmilah tuju osaka inggris london","positif","7","0","2025-02-10 13:41:22"
"S4lthinkk’s comment: Realistis aja
#kaburajadulu","Realistis aja
#kaburajadulu","realistis aja","realistis aja","realistis aja","netral","1","0","2025-02-12 10:00:01"
"Zerachiel’s comment: keknya semua penerus muda harus #kaburajadulu biar pemerintah bisa sadar klo mereka tidak becus mengurus rakyat","keknya semua penerus muda harus #kaburajadulu biar pemerintah bisa sadar klo mereka tidak becus mengurus rakyat","keknya semua penerus muda harus biar pemerintah bisa sadar klo mereka tidak becus mengurus rakyat","keknya semua penerus muda harus biar pemerintah bisa sadar kalau mereka tidak becus mengurus rakyat","kek terus muda biar perintah sadar becus urus rakyat","positif","7235","20","2025-02-14 11:10:54"
"makan apa kitaa hari ni?? makan tuhh berkelanjutan","makan apa kitaa hari ni?? makan tuhh berkelanjutan","makan apa kitaa hari ni makan tuhh berkelanjutan","makan apa kitaa hari ini makan tuhh berkelanjutan","makan kitaa makan tuhh lanjut","netral","1","0","2025-02-14 00:46:11"
"one day yaAllah","one day yaAllah","one day yaallah","one day yaallah","one day yaallah","netral","1","0","2025-02-12 13:27:34"
"Bener bener lu ya bang, jarang upload tiktok sekali upload langsubg dar der dorrrr 🤣👍🏻","Bener bener lu ya bang, jarang upload tiktok sekali upload langsubg dar der dorrrr 🤣👍🏻","bener bener lu ya bang jarang upload tiktok sekali upload langsubg dar der dorrrr","benar benar kamu ya bang jarang upload tiktok sekali upload langsubg dar der dor","bang jarang upload tiktok upload langsubg dar der dor","positif","0","0","2025-02-18 13:26:19"
"kmlxyz’s comment: kalian pikir kenapa orang mau pindah ke luar negeri. ya karena di negeri sendiri lebih susah kesejahteraan masyarakat nya","kalian pikir kenapa orang mau pindah ke luar negeri. ya karena di negeri sendiri lebih susah kesejahteraan masyarakat nya","kalian pikir kenapa orang mau pindah ke luar negeri ya karena di negeri sendiri lebih susah kesejahteraan masyarakat nya","kalian pikir kenapa orang mau pindah ke luar negeri ya karena di negeri sendiri lebih susah kesejahteraan masyarakat nya","pikir orang pindah negeri negeri susah sejahtera masyarakat","positif","0","0","2025-02-16 03:51:26"
"Cara Selamanya dikorea gitu gimana Cok, Gw belum tau soalnya mau kabur juga 🗿🗿","Cara Selamanya dikorea gitu gimana Cok, Gw belum tau soalnya mau kabur juga 🗿🗿","cara selamanya dikorea gitu gimana cok gw belum tau soalnya mau kabur juga","cara selamanya dikorea begitu bagaimana cok saya belum tau soalnya mau kabur juga","dikorea cok tau kabur","netral","0","0","2025-02-19 06:54:53"
"Bagus86˗ˋˏΨˎˊ˗’s comment: ajak aku bang😱","ajak aku bang😱","ajak aku bang","ajak saya bang","ajak bang","positif","1","0","2025-02-18 08:20:25"
"sans.bc’s comment: bener banget bang, gua juga pengen pindah aslinya, soalnya banyak oknum yg menjadikan rakyatnya sengsara","bener banget bang, gua juga pengen pindah aslinya, soalnya banyak oknum yg menjadikan rakyatnya sengsara","bener banget bang gua juga pengen pindah aslinya soalnya banyak oknum yg menjadikan rakyatnya sengsara","benar banget bang saya juga ingin pindah aslinya soalnya banyak oknum yang menjadikan rakyatnya sengsara","banget bang pindah asli oknum jadi rakyat sengsara","positif","0","0","2025-02-24 07:57:02"
"faisalsukatobrut’s comment: abg gw udah ke Saudi ABG ke 1 sama ke 1 lumayan gajih nya 19jt per bulan mana banyak lembur nya banyak sodara saya juga ke Saudi kerjanya di kaca film mobil😁","abg gw udah ke Saudi ABG ke 1 sama ke 1 lumayan gajih nya 19jt per bulan mana banyak lembur nya banyak sodara saya juga ke Saudi kerjanya di kaca film mobil😁","abg gw udah ke saudi abg ke 1 sama ke 1 lumayan gajih nya 19jt per bulan mana banyak lembur nya banyak sodara saya juga ke saudi kerjanya di kaca film mobil","abg saya sudah ke saudi abg ke 1 sama ke 1 lumayan gajih nya 19jt per bulan mana banyak lembur nya banyak sodara saya juga ke saudi kerjanya di kaca film mobil","abg saudi abg lumayan gajih lembur sodara saudi kerja kaca film mobil","positif","0","0","2025-02-14 17:17:28"
"Rei-chan🐇’s comment: bye indo, hello japan✨","bye indo, hello japan✨","bye indo hello japan","bye indonesia hello japan","bye indonesia hello japan","positif","0","0","2025-02-11 21:29:01"
"^___^’s comment: aman aman aja sih,tapi jangan sampai mintak jemput.""pak Prabowo tolong jemput saya""🙏🙏😭🤣😅","aman aman aja sih,tapi jangan sampai mintak jemput.""pak Prabowo tolong jemput saya""🙏🙏😭🤣😅","aman aman aja sihtapi jangan sampai mintak jemputpak prabowo tolong jemput saya","aman aman aja sihtapi jangan sampai mintak jemputpak prabowo tolong jemput saya","aman aman aja sihtapi mintak jemputpak prabowo tolong jemput","positif","1","3","2025-02-16 20:00:06"
