"text","extracted_text","cleaned_text","normalized_text","tokens_no_stopwords_and_stemmed","tokens_no_stopwords_and_stemmed_formatted","processed","likes","reply_count","created_time_formatted","is_pinned","is_reply","user_verified","comment_language","sentiment_label"
"bukan soal nasionalisme pak,tapi di negara ini sekolah habis 3 dijit belum tentu dapat kerja,sedangkan di luar negeri lulusan smp pun bisa dapat kerja dan gaji 2 dijit","bukan soal nasionalisme pak,tapi di negara ini sekolah habis 3 dijit belum tentu dapat kerja,sedangkan di luar negeri lulusan smp pun bisa dapat kerja dan gaji 2 dijit","bukan soal nasionalisme paktapi di negara ini sekolah habis 3 dijit belum tentu dapat kerjasedangkan di luar negeri lulusan smp pun bisa dapat kerja dan gaji 2 dijit","bukan soal nasionalisme paktapi di negara ini sekolah habis 3 dijit belum tentu dapat kerjasedangkan di luar negeri lulusan smp pun bisa dapat kerja dan gaji 2 dijit","['nasionalisme', 'paktapi', 'negara', 'sekolah', 'habis', 'dijit', 'kerjasedangkan', 'negeri', 'lulus', 'smp', 'kerja', 'gaji', 'dijit']","[nasionalisme, paktapi, negara, sekolah, habis, dijit, kerjasedangkan, negeri, lulus, smp, kerja, gaji, dijit]","nasionalisme paktapi negara sekolah habis dijit kerjasedangkan negeri lulus smp kerja gaji dijit","1","0","2025-02-17 13:58:12","False","True","False","id","negatif"
"tianafebrida’s comment: kukira sepi ternyata bru uploaded","kukira sepi ternyata bru uploaded","kukira sepi ternyata bru uploaded","kukira sepi ternyata bru uploaded","['kira', 'sepi', 'bru', 'uploaded']","[kira, sepi, bru, uploaded]","kira sepi bru uploaded","0","0","2025-02-14 11:11:10","False","True","False","id","netral"
"Zakiyaaziyah’s comment: Skrng udh punya anak aja susah bner nyari kerja sma kejar umur ending.a jdi irt pusing bgt ya hidup di indonesia 🫠","Skrng udh punya anak aja susah bner nyari kerja sma kejar umur ending.a jdi irt pusing bgt ya hidup di indonesia 🫠","skrng udh punya anak aja susah bner nyari kerja sma kejar umur endinga jdi irt pusing bgt ya hidup di indonesia","skrng sudah punya anak aja susah bner mencari kerja sma kejar umur endinga jadi irt pusing banget ya hidup di indonesia","['skrng', 'anak', 'aja', 'susah', 'bner', 'cari', 'kerja', 'sma', 'kejar', 'umur', 'endinga', 'irt', 'pusing', 'banget', 'hidup', 'indonesia']","[skrng, anak, aja, susah, bner, cari, kerja, sma, kejar, umur, endinga, irt, pusing, banget, hidup, indonesia]","skrng anak aja susah bner cari kerja sma kejar umur endinga irt pusing banget hidup indonesia","0","0","2025-02-19 14:38:20","False","True","False","id","positif"
"🅰️uahgelap10’s comment: meragukan nasionalisme tpi di negara sendiri tidak di hargai🤣 yg kabur aja dulu, ini soal kebutuhan sendiri bukan kebutuhan negara🤣","meragukan nasionalisme tpi di negara sendiri tidak di hargai🤣 yg kabur aja dulu, ini soal kebutuhan sendiri bukan kebutuhan negara🤣","meragukan nasionalisme tpi di negara sendiri tidak di hargai yg kabur aja dulu ini soal kebutuhan sendiri bukan kebutuhan negara","meragukan nasionalisme tpi di negara sendiri tidak di hargai yang kabur aja dulu ini soal kebutuhan sendiri bukan kebutuhan negara","['ragu', 'nasionalisme', 'tpi', 'negara', 'harga', 'kabur', 'aja', 'butuh', 'butuh', 'negara']","[ragu, nasionalisme, tpi, negara, harga, kabur, aja, butuh, butuh, negara]","ragu nasionalisme tpi negara harga kabur aja butuh butuh negara","0","0","2025-02-18 01:14:20","False","True","False","id","positif"
"ridoinaja’s comment: pengen pindah ke Jepang tapi cuma bisa ngomong ""SINRA THENSEI""","pengen pindah ke Jepang tapi cuma bisa ngomong ""SINRA THENSEI""","pengen pindah ke jepang tapi cuma bisa ngomong sinra thensei","ingin pindah ke jepang tapi cuma bisa ngomong sinra thensei","['pindah', 'jepang', 'ngomong', 'sinra', 'thensei']","[pindah, jepang, ngomong, sinra, thensei]","pindah jepang ngomong sinra thensei","1","1","2025-02-13 21:24:59","False","True","False","id","positif"
"Capricorn 🌹’s comment: Bantu aku keluar dari negeri ini😭","Bantu aku keluar dari negeri ini😭","bantu aku keluar dari negeri ini","bantu saya keluar dari negeri ini","['bantu', 'negeri']","[bantu, negeri]","bantu negeri","2","0","2025-02-14 04:46:33","False","True","False","id","positif"
"andraexpeart’s comment: Pemerinta wawaw aja tp ga bneran mikirin solusi, wajar dung rakyat milih isi kesejahtwraan perut dan mental biar bisa healing","Pemerinta wawaw aja tp ga bneran mikirin solusi, wajar dung rakyat milih isi kesejahtwraan perut dan mental biar bisa healing","pemerinta wawaw aja tp ga bneran mikirin solusi wajar dung rakyat milih isi kesejahtwraan perut dan mental biar bisa healing","pemerinta wawaw aja tp tidak bneran mikirin solusi wajar dung rakyat milih isi kesejahtwraan perut dan mental biar bisa healing","['pemerinta', 'wawaw', 'aja', 'tp', 'bneran', 'mikirin', 'solusi', 'wajar', 'dung', 'rakyat', 'milih', 'isi', 'kesejahtwraan', 'perut', 'mental', 'biar', 'healing']","[pemerinta, wawaw, aja, tp, bneran, mikirin, solusi, wajar, dung, rakyat, milih, isi, kesejahtwraan, perut, mental, biar, healing]","pemerinta wawaw aja tp bneran mikirin solusi wajar dung rakyat milih isi kesejahtwraan perut mental biar healing","0","0","2025-02-17 02:04:24","False","True","False","id","negatif"
"RAKYATJELATA’s comment: #kaburajadulu dibilang gak nasionalisme🤔 giliran mengabdi boro2 digaji layak malah dirumahkan🗿","#kaburajadulu dibilang gak nasionalisme🤔 giliran mengabdi boro2 digaji layak malah dirumahkan🗿","dibilang gak nasionalisme giliran mengabdi boro2 digaji layak malah dirumahkan","dibilang tidak nasionalisme giliran mengabdi boro2 digaji layak malah dirumahkan","['bilang', 'nasionalisme', 'gilir', 'abdi', 'gaji', 'layak', 'rumah']","[bilang, nasionalisme, gilir, abdi, gaji, layak, rumah]","bilang nasionalisme gilir abdi gaji layak rumah","0","0","2025-02-14 17:27:46","False","True","False","id","negatif"
"gua kalo ada duit, juga udah brngkat bg😂","gua kalo ada duit, juga udah brngkat bg😂","gua kalo ada duit juga udah brngkat bg","saya kalau ada duit juga sudah brngkat bg","['duit', 'brngkat', 'bg']","[duit, brngkat, bg]","duit brngkat bg","2","0","2025-02-12 13:22:49","False","True","False","id","positif"
"Jamilos’s comment: hahah kocak bapak ini😂","hahah kocak bapak ini😂","hahah kocak bapak ini","hahah kocak bapak ini","['hahah', 'kocak']","[hahah, kocak]","hahah kocak","0","0","2025-02-16 03:34:14","False","True","False","id","negatif"
"bukan masalah nasionalisme tapi kebutuhan hidup.cari kerja di indo susab persyaratan banyak harus ada sogok kan mau masuk krj","bukan masalah nasionalisme tapi kebutuhan hidup.cari kerja di indo susab persyaratan banyak harus ada sogok kan mau masuk krj","bukan masalah nasionalisme tapi kebutuhan hidupcari kerja di indo susab persyaratan banyak harus ada sogok kan mau masuk krj","bukan masalah nasionalisme tapi kebutuhan hidupcari kerja di indonesia susab persyaratan banyak harus ada sogok kan mau masuk krj","['nasionalisme', 'butuh', 'hidupcari', 'kerja', 'indonesia', 'susab', 'syarat', 'sogok', 'masuk', 'krj']","[nasionalisme, butuh, hidupcari, kerja, indonesia, susab, syarat, sogok, masuk, krj]","nasionalisme butuh hidupcari kerja indonesia susab syarat sogok masuk krj","0","0","2025-02-19 10:51:20","False","True","False","id","negatif"
"pergi sama pindah beda ya","pergi sama pindah beda ya","pergi sama pindah beda ya","pergi sama pindah beda ya","['pergi', 'pindah', 'beda']","[pergi, pindah, beda]","pergi pindah beda","3","0","2025-02-12 04:55:14","False","True","False","id","netral"
"ananta’s comment: emang bapak mau nyukupin ekonomi kita 😂😂😂","emang bapak mau nyukupin ekonomi kita 😂😂😂","emang bapak mau nyukupin ekonomi kita","memang bapak mau nyukupin ekonomi kita","['nyukupin', 'ekonomi']","[nyukupin, ekonomi]","nyukupin ekonomi","3","0","2025-02-12 00:34:34","False","True","False","id","negatif"
"harga gas melon 50k + ngantri dari subuh sampai siang normal gk si🤑🤟","harga gas melon 50k + ngantri dari subuh sampai siang normal gk si🤑🤟","harga gas melon 50k ngantri dari subuh sampai siang normal gk si","harga gas melon 50k ngantri dari subuh sampai siang normal tidak si","['harga', 'gas', 'melon', 'ngantri', 'subuh', 'siang', 'normal']","[harga, gas, melon, ngantri, subuh, siang, normal]","harga gas melon ngantri subuh siang normal","0","0","2025-02-19 05:27:56","False","True","False","id","netral"
"Mediocre’s comment: stlh aku pikir2, tinggal di negara manapun itu bnyk resikonya. nah yg memilih keluar negeri itu krn mereka udh muak dg negara sendiri, tp disisi lain-","stlh aku pikir2, tinggal di negara manapun itu bnyk resikonya. nah yg memilih keluar negeri itu krn mereka udh muak dg negara sendiri, tp disisi lain-","stlh aku pikir2 tinggal di negara manapun itu bnyk resikonya nah yg memilih keluar negeri itu krn mereka udh muak dg negara sendiri tp disisi lain","stlh saya pikir2 tinggal di negara manapun itu bnyk resikonya nah yang memilih keluar negeri itu karena mereka sudah muak dg negara sendiri tp disisi lain","['stlh', 'tinggal', 'negara', 'mana', 'bnyk', 'resiko', 'pilih', 'negeri', 'muak', 'dg', 'negara', 'tp', 'sisi']","[stlh, tinggal, negara, mana, bnyk, resiko, pilih, negeri, muak, dg, negara, tp, sisi]","stlh tinggal negara mana bnyk resiko pilih negeri muak dg negara tp sisi","3","0","2025-02-13 14:52:37","False","True","False","id","positif"
"Silfana’s comment: tante aku udah kabur duluan sekitar tahun 2004 atau 2005 ke US. awalnya jadi baby sitter, sekarang pindah ke Vegas jadi head cashier. banyak struggles yang dilalui, sampai akhirnya di tahun 2015 memutuskan untuk pindah kewarganegaraan. ga setiap tahun pulang ke Indo, but at least sudah punya beberapa aset di Indo untuk nenek dan lebaran tahun kemarin umroh bareng. Di tahun 2015 pas aku SMA udah niat ikutin jejaknya, tapi jawaban bapakku seperti Pak Bahlil 🙌🥲 2022 deket sama orang luar, giliran mamakku yang bilang gaperlu lanjut hubungannya karena nanti kau dibawa ke negara orang 🙂🙏","tante aku udah kabur duluan sekitar tahun 2004 atau 2005 ke US. awalnya jadi baby sitter, sekarang pindah ke Vegas jadi head cashier. banyak struggles yang dilalui, sampai akhirnya di tahun 2015 memutuskan untuk pindah kewarganegaraan. ga setiap tahun pulang ke Indo, but at least sudah punya beberapa aset di Indo untuk nenek dan lebaran tahun kemarin umroh bareng. Di tahun 2015 pas aku SMA udah niat ikutin jejaknya, tapi jawaban bapakku seperti Pak Bahlil 🙌🥲 2022 deket sama orang luar, giliran mamakku yang bilang gaperlu lanjut hubungannya karena nanti kau dibawa ke negara orang 🙂🙏","tante aku udah kabur duluan sekitar tahun 2004 atau 2005 ke us awalnya jadi baby sitter sekarang pindah ke vegas jadi head cashier banyak struggles yang dilalui sampai akhirnya di tahun 2015 memutuskan untuk pindah kewarganegaraan ga setiap tahun pulang ke indo but at least sudah punya beberapa aset di indo untuk nenek dan lebaran tahun kemarin umroh bareng di tahun 2015 pas aku sma udah niat ikutin jejaknya tapi jawaban bapakku seperti pak bahlil 2022 deket sama orang luar giliran mamakku yang bilang gaperlu lanjut hubungannya karena nanti kau dibawa ke negara orang","tante saya sudah kabur duluan sekitar tahun 2004 atau 2005 ke us awalnya jadi baby sitter sekarang pindah ke vegas jadi head cashier banyak struggles yang dilalui sampai akhirnya di tahun 2015 memutuskan untuk pindah kewarganegaraan tidak setiap tahun pulang ke indonesia but at least sudah punya beberapa aset di indonesia untuk nenek dan lebaran tahun kemarin umroh bareng di tahun 2015 pas saya sma sudah niat ikutin jejaknya tapi jawaban bapakku seperti pak bahlil 2022 deket sama orang luar giliran mamakku yang bilang gaperlu lanjut hubungannya karena nanti kamu dibawa ke negara orang","['tante', 'kabur', 'duluan', 'us', 'baby', 'sitter', 'pindah', 'vegas', 'head', 'cashier', 'struggles', 'putus', 'pindah', 'kewarganegaraan', 'pulang', 'indonesia', 'but', 'at', 'least', 'aset', 'indonesia', 'nenek', 'lebaran', 'umroh', 'bareng', 'pas', 'sma', 'niat', 'ikutin', 'jejak', 'bapak', 'bahlil', 'deket', 'orang', 'gilir', 'mamak', 'bilang', 'gaperlu', 'hubung', 'bawa', 'negara', 'orang']","[tante, kabur, duluan, us, baby, sitter, pindah, vegas, head, cashier, struggles, putus, pindah, kewarganegaraan, pulang, indonesia, but, at, least, aset, indonesia, nenek, lebaran, umroh, bareng, pas, sma, niat, ikutin, jejak, bapak, bahlil, deket, orang, gilir, mamak, bilang, gaperlu, hubung, bawa, negara, orang]","tante kabur duluan us baby sitter pindah vegas head cashier struggles putus pindah kewarganegaraan pulang indonesia but at least aset indonesia nenek lebaran umroh bareng pas sma niat ikutin jejak bapak bahlil deket orang gilir mamak bilang gaperlu hubung bawa negara orang","0","0","2025-02-14 12:14:38","False","True","False","id","positif"
"galakin aja’s comment: males soalnya banyak raja Jawa","males soalnya banyak raja Jawa","males soalnya banyak raja jawa","males soalnya banyak raja jawa","['males', 'raja', 'jawa']","[males, raja, jawa]","males raja jawa","0","0","2025-02-17 11:42:35","False","True","False","id","negatif"
"Alex's Supink’s comment: negri tidak memberi kesejahteraan ..
semakin hari semakin hancur saja ekonomi kami .. lapangan pekerjaan tidak ada","negri tidak memberi kesejahteraan ..
semakin hari semakin hancur saja ekonomi kami .. lapangan pekerjaan tidak ada","negri tidak memberi kesejahteraan semakin hari semakin hancur saja ekonomi kami lapangan pekerjaan tidak ada","negri tidak memberi kesejahteraan semakin hari semakin hancur saja ekonomi kami lapangan pekerjaan tidak ada","['negri', 'sejahtera', 'hancur', 'ekonomi', 'lapang', 'kerja']","[negri, sejahtera, hancur, ekonomi, lapang, kerja]","negri sejahtera hancur ekonomi lapang kerja","0","0","2025-02-16 15:49:53","False","True","False","ms","negatif"
"hore.... otw Jepang😂😂😂","hore.... otw Jepang😂😂😂","hore otw jepang","hore otw jepang","['hore', 'otw', 'jepang']","[hore, otw, jepang]","hore otw jepang","0","0","2025-03-07 03:56:11","False","True","False","id","positif"
"indaaaah’s comment: nasionalisme doang kaga bisa ngasi gua makan bahluuuul😭","nasionalisme doang kaga bisa ngasi gua makan bahluuuul😭","nasionalisme doang kaga bisa ngasi gua makan bahluuuul","nasionalisme doang kaga bisa ngasi saya makan bahlul","['nasionalisme', 'doang', 'kaga', 'ngasi', 'makan', 'bahlul']","[nasionalisme, doang, kaga, ngasi, makan, bahlul]","nasionalisme doang kaga ngasi makan bahlul","1","0","2025-02-13 10:47:56","False","True","False","id","negatif"
"Gabriel-Gracya’s comment: bentar lagi indonesia kosong😂","bentar lagi indonesia kosong😂","bentar lagi indonesia kosong","bentar lagi indonesia kosong","['bentar', 'indonesia', 'kosong']","[bentar, indonesia, kosong]","bentar indonesia kosong","0","0","2025-02-16 08:30:41","False","True","False","id","positif"
"anda butuh uang
kita lebih butuh uang","anda butuh uang
kita lebih butuh uang","anda butuh uang kita lebih butuh uang","anda butuh uang kita lebih butuh uang","['butuh', 'uang', 'butuh', 'uang']","[butuh, uang, butuh, uang]","butuh uang butuh uang","1","0","2025-02-14 08:06:33","False","True","False","id","negatif"
"jamsut one dead’s comment: negara mana tuhh bang, gua suka negara Eropa yg vibesnya kek gitu😁","negara mana tuhh bang, gua suka negara Eropa yg vibesnya kek gitu😁","negara mana tuhh bang gua suka negara eropa yg vibesnya kek gitu","negara mana tuhh bang saya suka negara eropa yang vibesnya seperti begitu","['negara', 'tuhh', 'bang', 'suka', 'negara', 'eropa', 'vibesnya']","[negara, tuhh, bang, suka, negara, eropa, vibesnya]","negara tuhh bang suka negara eropa vibesnya","0","0","2025-02-11 10:50:05","False","True","False","id","positif"
"redbullp2’s comment: Lebih baik #kaburajadulu
abis lebaran otw 🇰🇷","Lebih baik #kaburajadulu
abis lebaran otw 🇰🇷","lebih baik abis lebaran otw","lebih baik abis lebaran otw","['abis', 'lebaran', 'otw']","[abis, lebaran, otw]","abis lebaran otw","1","0","2025-02-18 12:40:06","False","True","False","id","positif"
"ajak ajak atuh akuu","ajak ajak atuh akuu","ajak ajak atuh akuu","ajak ajak atuh akuu","['ajak', 'ajak', 'atuh', 'akuu']","[ajak, ajak, atuh, akuu]","ajak ajak atuh akuu","0","0","2025-02-16 02:24:15","False","True","False","id","positif"
"Angler boy:)’s comment: kabur aja dulu ke brazil🗿","kabur aja dulu ke brazil🗿","kabur aja dulu ke brazil","kabur aja dulu ke brazil","['kabur', 'aja', 'brazil']","[kabur, aja, brazil]","kabur aja brazil","0","0","2025-02-20 16:55:19","False","True","False","id","positif"
"love  u’s comment: bahlil jabatannya apa ya","bahlil jabatannya apa ya","bahlil jabatannya apa ya","bahlil jabatannya apa ya","['bahlil', 'jabat']","[bahlil, jabat]","bahlil jabat","0","0","2025-02-17 03:05:07","False","True","False","id","netral"
"mas.rickk28’s comment: emang enak ya bang kerja diluar negeri? serius tanya jgn dibully","emang enak ya bang kerja diluar negeri? serius tanya jgn dibully","emang enak ya bang kerja diluar negeri serius tanya jgn dibully","memang enak ya bang kerja diluar negeri serius tanya jgn dibully","['enak', 'bang', 'kerja', 'luar', 'negeri', 'serius', 'jgn', 'dibully']","[enak, bang, kerja, luar, negeri, serius, jgn, dibully]","enak bang kerja luar negeri serius jgn dibully","0","0","2025-02-23 09:41:01","False","True","False","id","netral"
"kalo saya mah meragukan kerja bapak,sebagai pejabat negara🙏😝😝","kalo saya mah meragukan kerja bapak,sebagai pejabat negara🙏😝😝","kalo saya mah meragukan kerja bapaksebagai pejabat negara","kalau saya mah meragukan kerja bapaksebagai pejabat negara","['ragu', 'kerja', 'bapaksebagai', 'jabat', 'negara']","[ragu, kerja, bapaksebagai, jabat, negara]","ragu kerja bapaksebagai jabat negara","1","0","2025-02-15 06:25:38","False","True","False","id","netral"
"YA ALLAH SEMOGA BISA IKUT TREND INI🥺😭🙏🏻","YA ALLAH SEMOGA BISA IKUT TREND INI🥺😭🙏🏻","ya allah semoga bisa ikut trend ini","ya allah semoga bisa ikut trend ini","['allah', 'moga', 'trend']","[allah, moga, trend]","allah moga trend","1","0","2025-02-14 12:13:44","False","True","False","id","positif"
"Marta samo’s comment: ngomong apa sih lu? meragukan nasionalisme kami? kami bahkan lebih meragukan anda 😏😏","ngomong apa sih lu? meragukan nasionalisme kami? kami bahkan lebih meragukan anda 😏😏","ngomong apa sih lu meragukan nasionalisme kami kami bahkan lebih meragukan anda","ngomong apa sih kamu meragukan nasionalisme kami kami bahkan lebih meragukan anda","['ngomong', 'ragu', 'nasionalisme', 'ragu']","[ngomong, ragu, nasionalisme, ragu]","ngomong ragu nasionalisme ragu","1","0","2025-02-14 13:25:12","False","True","False","id","negatif"
"Lippiee 🦦’s comment: @naiiii:oh i wish i could be there","@naiiii:oh i wish i could be there","oh i wish i could be there","oh i wish i could be there","['wish', 'could', 'be', 'there']","[wish, could, be, there]","wish could be there","1","0","2025-02-24 07:32:41","False","True","False","en","positif"
"jadi sales aja harus punya motor harus punya sim dll haha pusing persyaratan kerjanya","jadi sales aja harus punya motor harus punya sim dll haha pusing persyaratan kerjanya","jadi sales aja harus punya motor harus punya sim dll haha pusing persyaratan kerjanya","jadi sales aja harus punya motor harus punya sim dll haha pusing persyaratan kerjanya","['sales', 'aja', 'motor', 'sim', 'haha', 'pusing', 'syarat', 'kerja']","[sales, aja, motor, sim, haha, pusing, syarat, kerja]","sales aja motor sim haha pusing syarat kerja","0","0","2025-02-15 01:48:37","False","True","False","id","netral"
"TIGER""yurada🚀’s comment: kaburajadulu","kaburajadulu","kaburajadulu","kaburajadulu","['kaburajadulu']","[kaburajadulu]","kaburajadulu","2","0","2025-02-13 07:54:53","False","True","False","id","netral"
"zr’s comment: @guewifekento yoks bismillah yoks","@guewifekento yoks bismillah yoks","yoks bismillah yoks","yoks bismillah yoks","['yoks', 'bismillah', 'yoks']","[yoks, bismillah, yoks]","yoks bismillah yoks","0","1","2025-02-18 12:48:40","False","True","False","id","positif"
"Lannnz_Bancetz🎣☄’s comment: lebih baik beradaptasi demi sebuah capaian
daripada beradap tasi di iklim yang sudah hangus","lebih baik beradaptasi demi sebuah capaian
daripada beradap tasi di iklim yang sudah hangus","lebih baik beradaptasi demi sebuah capaian daripada beradap tasi di iklim yang sudah hangus","lebih baik beradaptasi demi sebuah capaian daripada beradap tasi di iklim yang sudah hangus","['adaptasi', 'capai', 'adap', 'tas', 'iklim', 'hangus']","[adaptasi, capai, adap, tas, iklim, hangus]","adaptasi capai adap tas iklim hangus","0","0","2025-02-17 11:42:57","False","True","False","ms","positif"
"kwjsub’s comment: # yg kaya makin kaya. yg miskin makin miskin.","# yg kaya makin kaya. yg miskin makin miskin.","yg kaya makin kaya yg miskin makin miskin","yang kaya makin kaya yang miskin makin miskin","['kaya', 'kaya', 'miskin', 'miskin']","[kaya, kaya, miskin, miskin]","kaya kaya miskin miskin","0","0","2025-02-21 09:40:14","False","True","False","id","negatif"
"maryam_humairah’s comment: nasionalisme?? pada susah cari kerja, usia 30+ gak ada yg mau trima, gaji cukup buat makan . terus gimna ketika perut lapar, butuh tempat tinggal yg layak, siapa yg membantu klu bukan kaki sendiri","nasionalisme?? pada susah cari kerja, usia 30+ gak ada yg mau trima, gaji cukup buat makan . terus gimna ketika perut lapar, butuh tempat tinggal yg layak, siapa yg membantu klu bukan kaki sendiri","nasionalisme pada susah cari kerja usia 30 gak ada yg mau trima gaji cukup buat makan terus gimna ketika perut lapar butuh tempat tinggal yg layak siapa yg membantu klu bukan kaki sendiri","nasionalisme pada susah cari kerja usia 30 tidak ada yang mau trima gaji cukup buat makan terus gimna ketika perut lapar butuh tempat tinggal yang layak siapa yang membantu kalau bukan kaki sendiri","['nasionalisme', 'susah', 'cari', 'kerja', 'usia', 'trima', 'gaji', 'makan', 'gimna', 'perut', 'lapar', 'butuh', 'tinggal', 'layak', 'bantu', 'kaki']","[nasionalisme, susah, cari, kerja, usia, trima, gaji, makan, gimna, perut, lapar, butuh, tinggal, layak, bantu, kaki]","nasionalisme susah cari kerja usia trima gaji makan gimna perut lapar butuh tinggal layak bantu kaki","0","0","2025-02-16 01:41:56","False","True","False","id","positif"
"GAYO’s comment: kamboja aja ke kek awak","kamboja aja ke kek awak","kamboja aja ke kek awak","kamboja aja ke seperti awak","['kamboja', 'aja', 'awak']","[kamboja, aja, awak]","kamboja aja awak","0","0","2025-02-14 13:39:15","False","True","False","ms","positif"
"Gavin Anthony Putra’s comment: Gw yakin orang2 yg pindah ke LN itu bukan karena enggak nasionalis tapi mereka hanya ingin nyaman dengan hidupnya","Gw yakin orang2 yg pindah ke LN itu bukan karena enggak nasionalis tapi mereka hanya ingin nyaman dengan hidupnya","gw yakin orang2 yg pindah ke ln itu bukan karena enggak nasionalis tapi mereka hanya ingin nyaman dengan hidupnya","saya yakin orang2 yang pindah ke ln itu bukan karena tidak nasionalis tapi mereka hanya ingin nyaman dengan hidupnya","['pindah', 'ln', 'nasionalis', 'nyaman', 'hidup']","[pindah, ln, nasionalis, nyaman, hidup]","pindah ln nasionalis nyaman hidup","1","0","2025-02-12 05:19:49","False","True","False","id","positif"
".🛤️.’s comment: nasionalisme koruptor isinya pak makanya kebanyakan mau jadi pejabat","nasionalisme koruptor isinya pak makanya kebanyakan mau jadi pejabat","nasionalisme koruptor isinya pak makanya kebanyakan mau jadi pejabat","nasionalisme koruptor isinya pak makanya kebanyakan mau jadi pejabat","['nasionalisme', 'koruptor', 'isi', 'banyak', 'jabat']","[nasionalisme, koruptor, isi, banyak, jabat]","nasionalisme koruptor isi banyak jabat","1","0","2025-02-12 09:28:40","False","True","False","id","negatif"
"@Binti Salis waktunya gak sihh🤣","@Binti Salis waktunya gak sihh🤣","salis waktunya gak sihh","salis waktunya tidak sihh","['sal', 'sihh']","[sal, sihh]","sal sihh","1","1","2025-02-14 08:43:47","False","True","False","id","netral"
"AbRi’s comment: Prabowo 98 #kaburajadulu ke Jordania","Prabowo 98 #kaburajadulu ke Jordania","prabowo 98 ke jordania","prabowo 98 ke jordania","['prabowo', 'jordania']","[prabowo, jordania]","prabowo jordania","0","0","2025-02-16 23:01:57","False","True","False","id","positif"
"Renny aureliani rauf 💋💅’s comment: iya bu kuliah mahal2 gaji cuma gaji UMR biaya hidup ampun2 dah","iya bu kuliah mahal2 gaji cuma gaji UMR biaya hidup ampun2 dah","iya bu kuliah mahal2 gaji cuma gaji umr biaya hidup ampun2 dah","iya bu kuliah mahal2 gaji cuma gaji umr biaya hidup ampun2 dah","['iya', 'bu', 'kuliah', 'gaji', 'gaji', 'umr', 'biaya', 'hidup', 'dah']","[iya, bu, kuliah, gaji, gaji, umr, biaya, hidup, dah]","iya bu kuliah gaji gaji umr biaya hidup dah","0","0","2025-02-14 13:17:53","False","True","False","id","negatif"
"F 🫧 • Mengikuti’s comment: besok ga kerja ah nak ikot #KABURAJADULU","besok ga kerja ah nak ikot #KABURAJADULU","besok ga kerja ah nak ikot","besok tidak kerja ah nak ikot","['kerja', 'nak', 'ikot']","[kerja, nak, ikot]","kerja nak ikot","1","0","2025-02-12 11:20:10","True","True","False","id","positif"
"leknuy’s comment: tinggal bilang aja saya meragukan ketegakan hukum untuk pemerintah/pejabat ini🗿","tinggal bilang aja saya meragukan ketegakan hukum untuk pemerintah/pejabat ini🗿","tinggal bilang aja saya meragukan ketegakan hukum untuk pemerintahpejabat ini","tinggal bilang aja saya meragukan ketegakan hukum untuk pemerintahpejabat ini","['tinggal', 'bilang', 'aja', 'ragu', 'tega', 'hukum', 'pemerintahpejabat']","[tinggal, bilang, aja, ragu, tega, hukum, pemerintahpejabat]","tinggal bilang aja ragu tega hukum pemerintahpejabat","1","0","2025-02-16 10:49:54","False","True","False","id","netral"
"Luar negri susah hidup dalam negri susah gidup lalu harus di mana anj☺️","Luar negri susah hidup dalam negri susah gidup lalu harus di mana anj☺️","luar negri susah hidup dalam negri susah gidup lalu harus di mana anj","luar negri susah hidup dalam negri susah gidup lalu harus di mana anj","['negri', 'susah', 'hidup', 'negri', 'susah', 'gidup', 'anj']","[negri, susah, hidup, negri, susah, gidup, anj]","negri susah hidup negri susah gidup anj","0","0","2025-02-14 22:26:48","False","True","False","id","netral"
"aes.’s comment: ngapain anjay tinggal disini 😭 gue juga mau ke luar lahh, menyala bangg","ngapain anjay tinggal disini 😭 gue juga mau ke luar lahh, menyala bangg","ngapain anjay tinggal disini gue juga mau ke luar lahh menyala bangg","ngapain anjay tinggal disini gue juga mau ke luar lahh menyala bangg","['ngapain', 'anjay', 'tinggal', 'gue', 'lahh', 'nyala', 'bangg']","[ngapain, anjay, tinggal, gue, lahh, nyala, bangg]","ngapain anjay tinggal gue lahh nyala bangg","1","0","2025-02-13 15:27:01","False","True","False","id","positif"
"me soon amen","me soon amen","me soon amen","me soon amen","['me', 'soon', 'amen']","[me, soon, amen]","me soon amen","0","0","2025-02-15 15:58:48","False","True","False","en","positif"
