"text","extracted_text","cleaned_text","normalized_text","processed","sentiment_label","likes","reply_count","created_time_formatted"
"user7271360850847’s comment: enteng ngomongnya karena beban idupnya dibiayai negara🤡","enteng ngomongnya karena beban idupnya dibiayai negara🤡","enteng ngomongnya karena beban idupnya dibiayai negara","enteng ngomongnya karena beban idupnya dibiayai negara","enteng ngomongnya beban idupnya biaya negara","positif","0","0","2025-02-16 02:15:52"
"Darrel._.’s comment: Bismillah one day","Bismillah one day","bismillah one day","bismillah one day","bismillah one day","positif","0","0","2025-02-12 23:18:48"
"PESONA RANDOM’s comment: siapa juga yang mau berlamalama di negeri penuh koruptor","siapa juga yang mau berlamalama di negeri penuh koruptor","siapa juga yang mau berlamalama di negeri penuh koruptor","siapa juga yang mau berlamalama di negeri penuh koruptor","berlamalama negeri penuh koruptor","positif","0","0","2025-02-17 00:02:27"
"trend nyaa jgn ilang dlu smpe akhir tahun😭😭🙏🏻","trend nyaa jgn ilang dlu smpe akhir tahun😭😭🙏🏻","trend nyaa jgn ilang dlu smpe akhir tahun","trend nya jgn ilang dlu smpe akhir tahun","trend jgn ilang dlu smpe","positif","3","0","2025-02-15 06:31:40"
"aku iri bro...bisa keluar negeri...tapi apa daya ketidakmampuan diri ini","aku iri bro...bisa keluar negeri...tapi apa daya ketidakmampuan diri ini","aku iri brobisa keluar negeritapi apa daya ketidakmampuan diri ini","saya iri brobisa keluar negeritapi apa daya ketidakmampuan diri ini","iri brobisa negeritapi daya ketidakmampuan","positif","0","0","2025-02-16 13:48:21"
"Cinta NKRI’s comment: yg tidak nasionalis adalah pejabat yg menyengsarakan rakyatnya!","yg tidak nasionalis adalah pejabat yg menyengsarakan rakyatnya!","yg tidak nasionalis adalah pejabat yg menyengsarakan rakyatnya","yang tidak nasionalis adalah pejabat yang menyengsarakan rakyatnya","nasionalis jabat sengsara rakyat","negatif","0","0","2025-02-17 07:38:27"
"hachiiii’s comment: sbnernyamah cita2 kerja di LN udh dari dulu tapi gak diijinin malah dikawinin,skrg dah jadi janda baru pada nyesel org sepantaran gw yg krja ke LN dah pada punya usaha di indo,baru mulai dari 0 nih","sbnernyamah cita2 kerja di LN udh dari dulu tapi gak diijinin malah dikawinin,skrg dah jadi janda baru pada nyesel org sepantaran gw yg krja ke LN dah pada punya usaha di indo,baru mulai dari 0 nih","sbnernyamah cita2 kerja di ln udh dari dulu tapi gak diijinin malah dikawininskrg dah jadi janda baru pada nyesel org sepantaran gw yg krja ke ln dah pada punya usaha di indobaru mulai dari 0 nih","sbnernyamah cita2 kerja di ln sudah dari dulu tapi tidak diijinin malah dikawininskrg dah jadi janda baru pada nyesel orang sepantaran saya yang krja ke ln dah pada punya usaha di indobaru mulai dari 0 nih","sbnernyamah kerja ln diijinin dikawininskrg dah janda nyesel orang pantar krja ln dah usaha indobaru","positif","0","1","2025-02-15 12:02:18"
"nasionalisme
lha bapak aja bikin down jiwa nasionalisme 😭","nasionalisme
lha bapak aja bikin down jiwa nasionalisme 😭","nasionalisme lha bapak aja bikin down jiwa nasionalisme","nasionalisme lha bapak aja bikin down jiwa nasionalisme","nasionalisme lha aja bikin down jiwa nasionalisme","negatif","0","0","2025-02-16 13:23:13"
"info lpk jepang proses cepet bang🗿","info lpk jepang proses cepet bang🗿","info lpk jepang proses cepet bang","info lpk jepang proses cepet bang","info lpk jepang proses cepet bang","netral","1","0","2025-02-14 00:32:28"
"Mas bey’s comment: terlalu berat hidup di negri ini,lulusan s1 kyk gak ada harga diri di pt ,masuk harus ada pengalaman kerja minim 1-3tahun sedangkan Baru lulus , Persyaratan pekerja'an yang memprioritaskan fisik daripada skil #KaburAjadulu","terlalu berat hidup di negri ini,lulusan s1 kyk gak ada harga diri di pt ,masuk harus ada pengalaman kerja minim 1-3tahun sedangkan Baru lulus , Persyaratan pekerja'an yang memprioritaskan fisik daripada skil #KaburAjadulu","terlalu berat hidup di negri inilulusan s1 kyk gak ada harga diri di pt masuk harus ada pengalaman kerja minim 13tahun sedangkan baru lulus persyaratan pekerjaan yang memprioritaskan fisik daripada skil","terlalu berat hidup di negri inilulusan s1 kayak tidak ada harga diri di pt masuk harus ada pengalaman kerja minim 13tahun sedangkan baru lulus persyaratan pekerjaan yang memprioritaskan fisik daripada skil","berat hidup negri inilulusan kayak harga pt masuk alam kerja minim lulus syarat kerja prioritas fisik skil","negatif","0","0","2025-02-14 13:08:10"
"Mau bubar juga😂😂","Mau bubar juga😂😂","mau bubar juga","mau bubar juga","bubar","negatif","1","0","2025-02-12 01:52:36"
"Berani2nya aki2 itu berbicara tentang nasionalisme","Berani2nya aki2 itu berbicara tentang nasionalisme","berani2nya aki2 itu berbicara tentang nasionalisme","berani2nya aki2 itu berbicara tentang nasionalisme","bicara nasionalisme","negatif","1","0","2025-02-12 15:02:10"
"ﾜﾋﾕ’s comment: Jepang emng senyaman itu ya bang","Jepang emng senyaman itu ya bang","jepang emng senyaman itu ya bang","jepang emng senyaman itu ya bang","jepang emng nyaman bang","netral","224","6","2025-02-10 01:05:14"
"jujurr enakan kaburrr","jujurr enakan kaburrr","jujurr enakan kaburrr","jujurr enakan kabur","jujurr enak kabur","positif","0","0","2025-02-19 05:21:23"
"💥’s comment: fyp guee #kaburajadulu apa gue nyusul aja?","fyp guee #kaburajadulu apa gue nyusul aja?","fyp guee apa gue nyusul aja","fyp guee apa gue nyusul aja","guee gue nyusul aja","positif","1","0","2025-02-12 23:40:29"
"Arby Salaka’s comment: kalo masalah perut jiwa nasionalisme saya juga kabur pak😂","kalo masalah perut jiwa nasionalisme saya juga kabur pak😂","kalo masalah perut jiwa nasionalisme saya juga kabur pak","kalau masalah perut jiwa nasionalisme saya juga kabur pak","perut jiwa nasionalisme kabur","negatif","0","0","2025-02-17 04:21:40"
"dufii’s comment: soon💗🥰 #kaburajadulu","soon💗🥰 #kaburajadulu","soon","soon","soon","positif","0","0","2025-02-12 13:00:32"
"BIGLOW’s comment: daripada ngakunya nasionalisme malah menyengsarakan rakyat kecil....Gas Melon Contohnya","daripada ngakunya nasionalisme malah menyengsarakan rakyat kecil....Gas Melon Contohnya","daripada ngakunya nasionalisme malah menyengsarakan rakyat kecilgas melon contohnya","daripada ngakunya nasionalisme malah menyengsarakan rakyat kecilgas melon contohnya","ngakunya nasionalisme sengsara rakyat kecilgas melon contoh","negatif","0","0","2025-02-16 11:06:43"
"tanah air udah tempat paling nyaman bagi gue, di luar emg menarik tapi blm tentu nyaman","tanah air udah tempat paling nyaman bagi gue, di luar emg menarik tapi blm tentu nyaman","tanah air udah tempat paling nyaman bagi gue di luar emg menarik tapi blm tentu nyaman","tanah air sudah tempat paling nyaman bagi gue di luar memang menarik tapi belum tentu nyaman","tanah air nyaman gue tarik nyaman","netral","1","0","2025-02-14 02:13:39"
"@pratama’s comment: kan tolol jga in Mentri.namanya orang pindah ke luar negeri itu. pasti ada sebab akibat. contoh nya seperti susah nya lapangan pekerjaan di Indonesia.","kan tolol jga in Mentri.namanya orang pindah ke luar negeri itu. pasti ada sebab akibat. contoh nya seperti susah nya lapangan pekerjaan di Indonesia.","kan tolol jga in mentrinamanya orang pindah ke luar negeri itu pasti ada sebab akibat contoh nya seperti susah nya lapangan pekerjaan di indonesia","kan tolol jga in mentrinamanya orang pindah ke luar negeri itu pasti ada sebab akibat contoh nya seperti susah nya lapangan pekerjaan di indonesia","tolol jga in mentrinamanya orang pindah negeri akibat contoh susah lapang kerja indonesia","negatif","0","0","2025-02-23 22:48:58"
"pengen pindah ke Shohoku","pengen pindah ke Shohoku","pengen pindah ke shohoku","ingin pindah ke shohoku","pindah shohoku","positif","0","0","2025-02-10 12:48:31"
"R4’s comment: Begitupun dengan kami juga meragukan keadilan kalian🔥💀","Begitupun dengan kami juga meragukan keadilan kalian🔥💀","begitupun dengan kami juga meragukan keadilan kalian","begitupun dengan kami juga meragukan keadilan kalian","ragu adil","negatif","0","2","2025-02-16 01:53:38"
"Nahdya’s comment: semagat anak mudah,, melanglang buana lah ke luar negri yg lebih menghargai kemampuan untuk bekerja..tdk sprti di negri sendiri..menyusahkn org yg mau kerja","semagat anak mudah,, melanglang buana lah ke luar negri yg lebih menghargai kemampuan untuk bekerja..tdk sprti di negri sendiri..menyusahkn org yg mau kerja","semagat anak mudah melanglang buana lah ke luar negri yg lebih menghargai kemampuan untuk bekerjatdk sprti di negri sendirimenyusahkn org yg mau kerja","semagat anak mudah melanglang buana lah ke luar negri yang lebih menghargai kemampuan untuk bekerjatdk seperti di negri sendirimenyusahkn orang yang mau kerja","semagat anak mudah langlang buana negri harga mampu bekerjatdk negri sendirimenyusahkn orang kerja","positif","0","0","2025-02-19 21:55:23"
"hery kaizen’s comment: Indonesia biar di isi Gen Boomer n Ayo rame2 ke luar negri #kaburajadulu","Indonesia biar di isi Gen Boomer n Ayo rame2 ke luar negri #kaburajadulu","indonesia biar di isi gen boomer n ayo rame2 ke luar negri","indonesia biar di isi gen boomer n ayo rame2 ke luar negri","indonesia biar isi gen boomer negri","positif","0","0","2025-02-19 18:51:59"
"se nasionalisme apakah andan wahai bahlil ??","se nasionalisme apakah andan wahai bahlil ??","se nasionalisme apakah andan wahai bahlil","se nasionalisme apakah andan wahai bahlil","nasionalisme andan bahlil","positif","0","0","2025-02-17 01:06:12"
"Agus Pramana’s comment: tag aja orangnya biar dia intropeksi diri bukan nyalahin mulu kerjaanya @Bahlil Lahadalia","tag aja orangnya biar dia intropeksi diri bukan nyalahin mulu kerjaanya @Bahlil Lahadalia","tag aja orangnya biar dia intropeksi diri bukan nyalahin mulu kerjaanya lahadalia","tag aja orangnya biar dia intropeksi diri bukan nyalahin mulu kerjaanya lahadalia","tag aja orang biar intropeksi nyalahin mulu kerjaanya lahadalia","netral","0","0","2025-02-20 01:03:39"
"stroberi segar 🍓’s comment: aku sama temanku masih kelas 2 SMA tpi udh rencana pergi ke luar negeri ✊🏻👊🏻","aku sama temanku masih kelas 2 SMA tpi udh rencana pergi ke luar negeri ✊🏻👊🏻","aku sama temanku masih kelas 2 sma tpi udh rencana pergi ke luar negeri","saya sama temanku masih kelas 2 sma tpi sudah rencana pergi ke luar negeri","teman kelas sma tpi rencana pergi negeri","positif","0","0","2025-02-17 03:59:11"
"Whattikyy✨??’s comment: Yuk, luangkan waktu sejenak☺️1. Subhanallah – 3x
2. Alhamdulillah – 3x
3. Allahu Akbar – 3x
4. La ilaha illallah - 3x","Yuk, luangkan waktu sejenak☺️1. Subhanallah – 3x
2. Alhamdulillah – 3x
3. Allahu Akbar – 3x
4. La ilaha illallah - 3x","yuk luangkan waktu sejenak1 subhanallah 3x 2 alhamdulillah 3x 3 allahu akbar 3x 4 la ilaha illallah 3x","yuk luangkan waktu sejenak1 subhanallah 3x 2 alhamdulillah 3x 3 allahu akbar 3x 4 la ilaha illallah 3x","luang subhanallah alhamdulillah allahu akbar la ilaha illallah","netral","0","0","2025-02-16 03:23:15"
".☘︎ ݁˖’s comment: keren bgt anj 😭💪🙏😎","keren bgt anj 😭💪🙏😎","keren bgt anj","keren banget anj","keren banget anj","negatif","0","0","2025-02-16 04:39:11"
"anake pak RW’s comment: #kaburajadulu gasss","#kaburajadulu gasss","gasss","gas","gas","positif","1","0","2025-02-15 02:43:56"
"BunZay’s comment: pemerintah di negara Konoha banyak ""ngelawaknya"" 😂","pemerintah di negara Konoha banyak ""ngelawaknya"" 😂","pemerintah di negara konoha banyak ngelawaknya","pemerintah di negara konoha banyak ngelawaknya","perintah negara konoha ngelawaknya","negatif","2","0","2025-02-12 05:21:12"
"Nezzier’s comment: kan yang bikin ragu ..... (ah sudah lah)","kan yang bikin ragu ..... (ah sudah lah)","kan yang bikin ragu ah sudah lah","kan yang bikin ragu ah sudah lah","bikin ragu","netral","1","0","2025-02-13 07:05:11"
"AmnunSoniawati’s comment: terus kalo jadi tkw/TKI meninggal di negara orang? terus keluarga ngga punya tabungan buat COD mayitnya gimna? apa mau hutang ke bank? atau minta tolong ke pemerintahan??","terus kalo jadi tkw/TKI meninggal di negara orang? terus keluarga ngga punya tabungan buat COD mayitnya gimna? apa mau hutang ke bank? atau minta tolong ke pemerintahan??","terus kalo jadi tkwtki meninggal di negara orang terus keluarga ngga punya tabungan buat cod mayitnya gimna apa mau hutang ke bank atau minta tolong ke pemerintahan","terus kalau jadi tkwtki meninggal di negara orang terus keluarga tidak punya tabungan buat cod mayitnya gimna apa mau hutang ke bank atau minta tolong ke pemerintahan","tkwtki tinggal negara orang keluarga tabung cod mayitnya gimna hutang bank tolong perintah","negatif","0","0","2025-02-20 00:35:55"
"͔Ａｂａｎｇ ᴸᵒⁿᵍ’s comment: me : 7 tahun di rantau an bilek😂😂","me : 7 tahun di rantau an bilek😂😂","me 7 tahun di rantau an bilek","me 7 tahun di rantau an bilek","me rantau an bilek","positif","1","0","2025-02-12 10:34:46"
"Reff_’s comment: mas gw kerja dijerman ga mau balik😭🗿","mas gw kerja dijerman ga mau balik😭🗿","mas gw kerja dijerman ga mau balik","mas saya kerja dijerman tidak mau balik","mas kerja dijerman","positif","0","0","2025-02-17 07:19:13"
"Matchaku’s comment: Ikut bang","Ikut bang","ikut bang","ikut bang","bang","positif","0","0","2025-02-20 08:26:00"
"kimyuna’s comment: walau biaya hidup di LN mahal, tapi bisa nabung lebih banyak. daripada di indo, biaya hidup jg mahal, bayar pajak eh dikorupsi pejabat, gaji dikit apa yg mau ditabung, bisa nabung pun harus frugal living ngirit""","walau biaya hidup di LN mahal, tapi bisa nabung lebih banyak. daripada di indo, biaya hidup jg mahal, bayar pajak eh dikorupsi pejabat, gaji dikit apa yg mau ditabung, bisa nabung pun harus frugal living ngirit""","walau biaya hidup di ln mahal tapi bisa nabung lebih banyak daripada di indo biaya hidup jg mahal bayar pajak eh dikorupsi pejabat gaji dikit apa yg mau ditabung bisa nabung pun harus frugal living ngirit","walau biaya hidup di ln mahal tapi bisa nabung lebih banyak daripada di indonesia biaya hidup jg mahal bayar pajak eh dikorupsi pejabat gaji dikit apa yang mau ditabung bisa nabung pun harus frugal living ngirit","biaya hidup ln mahal nabung indonesia biaya hidup jg mahal bayar pajak korupsi jabat gaji dikit tabung nabung frugal living ngirit","positif","0","0","2025-02-14 17:12:07"
"dͥevͣiͫl𝑂𝒛ẳฬẳ’s comment: pura2 ga denger ajh ajh . 😅😅😅","pura2 ga denger ajh ajh . 😅😅😅","pura2 ga denger ajh ajh","pura2 tidak denger ajh ajh","denger ajh ajh","netral","0","0","2025-02-17 03:06:17"
"แฟน’s comment: orang disini makan janji manis pemerintah mendingan pindah.","orang disini makan janji manis pemerintah mendingan pindah.","orang disini makan janji manis pemerintah mendingan pindah","orang disini makan janji manis pemerintah mendingan pindah","orang makan janji manis perintah mending pindah","positif","1","0","2025-02-12 09:57:14"
"Elis Malang’s comment: saya malah meragukan nasionalisme""nya pejabat yg dikepalanya berisi cari cara korupsi besar2an...","saya malah meragukan nasionalisme""nya pejabat yg dikepalanya berisi cari cara korupsi besar2an...","saya malah meragukan nasionalismenya pejabat yg dikepalanya berisi cari cara korupsi besar2an","saya malah meragukan nasionalismenya pejabat yang dikepalanya berisi cari cara korupsi besar2an","ragu nasionalisme jabat kepala isi cari korupsi","negatif","1","0","2025-02-15 00:00:03"
"user9480380666562’s comment: nasionalisma tapi siapa yg mau kasi makan","nasionalisma tapi siapa yg mau kasi makan","nasionalisma tapi siapa yg mau kasi makan","nasionalisma tapi siapa yang mau kasi makan","nasionalisma kasi makan","negatif","0","0","2025-02-16 11:17:51"
"tiktokers’s comment: mendingan #kaburajadulu dari pada susah di negara sendiri","mendingan #kaburajadulu dari pada susah di negara sendiri","mendingan dari pada susah di negara sendiri","mendingan dari pada susah di negara sendiri","mending susah negara","positif","0","0","2025-02-11 02:42:40"
"Raa’s comment: mau pindah mars aja","mau pindah mars aja","mau pindah mars aja","mau pindah mars aja","pindah mars aja","positif","1","0","2025-02-12 13:32:29"
"mending ke jepang daripada ngurusin tikus tikus hama😹","mending ke jepang daripada ngurusin tikus tikus hama😹","mending ke jepang daripada ngurusin tikus tikus hama","mending ke jepang daripada ngurusin tikus tikus hama","mending jepang ngurusin tikus tikus hama","negatif","0","0","2025-02-18 11:52:39"
"Garuda sakti’s comment: bahlul ngibul","bahlul ngibul","bahlul ngibul","bahlul ngibul","bahlul ngibul","negatif","0","0","2025-02-17 17:32:03"
"#otwredpasword","#otwredpasword","","","","netral","0","0","2025-02-21 06:46:02"
"ya Tuhan, semoga saya juga","ya Tuhan, semoga saya juga","ya tuhan semoga saya juga","ya tuhan semoga saya juga","tuhan moga","positif","0","0","2025-02-11 05:51:08"
"sollo@aj’s comment: ayok keluar,, 👍👍👍👍","ayok keluar,, 👍👍👍👍","ayok keluar","ayok keluar","ayok","negatif","0","0","2025-02-19 03:53:07"
"Yuni Sie Fuey’s comment: mo kerja dsni aja byk x syarat nya, 30thn dah di anggap jompo","mo kerja dsni aja byk x syarat nya, 30thn dah di anggap jompo","mo kerja dsni aja byk x syarat nya 30thn dah di anggap jompo","mo kerja dsni aja byk x syarat nya 30thn dah di anggap jompo","mo kerja dsni aja byk syarat dah anggap jompo","negatif","10","3","2025-02-13 03:02:36"
"ardaya’s comment: ya wajar pada kabur gak ada harapan menterinya kaya lo","ya wajar pada kabur gak ada harapan menterinya kaya lo","ya wajar pada kabur gak ada harapan menterinya kaya lo","ya wajar pada kabur tidak ada harapan menterinya kaya kamu","wajar kabur harap menteri kaya","negatif","0","0","2025-02-17 23:28:01"
"황 민휸.’s comment: klo udh rusak, kan bisa beli baru😘","klo udh rusak, kan bisa beli baru😘","klo udh rusak kan bisa beli baru","kalau sudah rusak kan bisa beli baru","rusak beli","netral","1","0","2025-02-22 14:04:11"
"nndiiiika’s comment: bahalil2😂😂","bahalil2😂😂","bahalil2","bahalil2","","negatif","0","0","2025-02-14 13:16:06"
"wkwkwk keren banget","wkwkwk keren banget","wkwkwk keren banget","wkwkwk keren banget","wkwkwk keren banget","netral","0","0","2025-02-15 17:26:21"
"labujepang_el’s comment: gua juga gak bercanda Tuhan","gua juga gak bercanda Tuhan","gua juga gak bercanda tuhan","saya juga tidak bercanda tuhan","canda tuhan","netral","0","0","2025-02-11 14:09:45"
"hi_fenia🐝’s comment: bismillah y allah mau tinggal di negara Eropa hidup sederhana tenang damai sentosa 🥺","bismillah y allah mau tinggal di negara Eropa hidup sederhana tenang damai sentosa 🥺","bismillah y allah mau tinggal di negara eropa hidup sederhana tenang damai sentosa","bismillah y allah mau tinggal di negara eropa hidup sederhana tenang damai sentosa","bismillah allah tinggal negara eropa hidup sederhana tenang damai sentosa","positif","0","0","2025-02-11 10:55:31"
"zero’s comment: ""teman2""?? maaf bapak bukan teman saya","""teman2""?? maaf bapak bukan teman saya","teman2 maaf bapak bukan teman saya","teman2 maaf bapak bukan teman saya","maaf teman","negatif","1","0","2025-02-12 16:41:56"
"piiew’s comment: gua suka gaya lu bang doain dah biar bisa tinggal di luar negeri juga,biar punya rumah pekerjaan dan punya keluarga di sana juga🗿","gua suka gaya lu bang doain dah biar bisa tinggal di luar negeri juga,biar punya rumah pekerjaan dan punya keluarga di sana juga🗿","gua suka gaya lu bang doain dah biar bisa tinggal di luar negeri jugabiar punya rumah pekerjaan dan punya keluarga di sana juga","saya suka gaya kamu bang doakan dah biar bisa tinggal di luar negeri jugabiar punya rumah pekerjaan dan punya keluarga di sana juga","suka gaya bang doa dah biar tinggal negeri jugabiar rumah kerja keluarga","positif","1","0","2025-02-14 09:06:54"
"Rahayuuuu’s comment: Pilihan Anda prabowo ya di jalani aja ojo kakeann baaa","Pilihan Anda prabowo ya di jalani aja ojo kakeann baaa","pilihan anda prabowo ya di jalani aja ojo kakeann baaa","pilihan anda prabowo ya di jalani aja ojo kakeann ba","pilih prabowo jalan aja ojo kakeann ba","negatif","0","0","2025-02-19 01:41:12"
"BEGALeaty⁸⁶’s comment: saran jepang,korea,apa Taiwan bg","saran jepang,korea,apa Taiwan bg","saran jepangkoreaapa taiwan bg","saran jepangkoreaapa taiwan bg","saran jepangkoreaapa taiwan bg","netral","0","1","2025-02-16 13:42:52"
"manusia biasa’s comment: bahlil sok sok an ngomong nasionalisme","bahlil sok sok an ngomong nasionalisme","bahlil sok sok an ngomong nasionalisme","bahlil sok sok an ngomong nasionalisme","bahlil sok sok an ngomong nasionalisme","negatif","0","0","2025-02-14 11:39:10"
"ahmad yanii123’s comment: k jepang","k jepang","k jepang","ke jepang","jepang","positif","0","0","2025-02-16 02:58:12"
"January’s comment: Ngomong nasionalisme, kalian aja korup habis habisan😂","Ngomong nasionalisme, kalian aja korup habis habisan😂","ngomong nasionalisme kalian aja korup habis habisan","ngomong nasionalisme kalian aja korup habis habisan","ngomong nasionalisme aja korup habis habis","negatif","1","0","2025-02-12 19:39:53"
"j.z737’s comment: Menurut mba Vina gmn?","Menurut mba Vina gmn?","menurut mba vina gmn","menurut mba vina bagaimana","mba vina","netral","1","0","2025-02-20 08:16:15"
"kalo ada peluang mending keluar negri lah. ngapain d sini. kerja d sini bukan bikin sejahtera yg ada bikin capek dan sengsara","kalo ada peluang mending keluar negri lah. ngapain d sini. kerja d sini bukan bikin sejahtera yg ada bikin capek dan sengsara","kalo ada peluang mending keluar negri lah ngapain d sini kerja d sini bukan bikin sejahtera yg ada bikin capek dan sengsara","kalau ada peluang mending keluar negri lah ngapain d sini kerja d sini bukan bikin sejahtera yang ada bikin capek dan sengsara","peluang mending negri ngapain kerja bikin sejahtera bikin capek sengsara","positif","0","0","2025-02-14 16:46:09"
"SOMEONE.’s comment: info cari tiket yang murah dimana ?","info cari tiket yang murah dimana ?","info cari tiket yang murah dimana","info cari tiket yang murah dimana","info cari tiket murah mana","netral","1","0","2025-02-12 22:16:32"
"Kak ucapan adalah doa . Gw pernah bilang ke diri sendiri kalau gw udah capek sama semua hal gw bakal berubah dan orang"" di sekeliling gw ga pernah liat diri gw yang dulu . Dan yap gw berubah .","Kak ucapan adalah doa . Gw pernah bilang ke diri sendiri kalau gw udah capek sama semua hal gw bakal berubah dan orang"" di sekeliling gw ga pernah liat diri gw yang dulu . Dan yap gw berubah .","kak ucapan adalah doa gw pernah bilang ke diri sendiri kalau gw udah capek sama semua hal gw bakal berubah dan orang di sekeliling gw ga pernah liat diri gw yang dulu dan yap gw berubah","kak ucapan adalah doa saya pernah bilang ke diri sendiri kalau saya sudah capek sama semua hal saya bakal berubah dan orang di sekeliling saya tidak pernah liat diri saya yang dulu dan yap saya berubah","kak ucap doa bilang capek ubah orang keliling liat yap ubah","netral","2","0","2025-02-12 12:52:05"
"🐼Lロラス🐼(Lラルディアン🐼タンブナン🖤’s comment: yah bagi menurut saya yah jalan hidup yah jalan kita sendiri yah mau ke mana pun kita yah terganggu kita juga,mau ke luar ngeri kek yah Tidak mungkin orang datang larang kita buat pergi jauh dari indo","yah bagi menurut saya yah jalan hidup yah jalan kita sendiri yah mau ke mana pun kita yah terganggu kita juga,mau ke luar ngeri kek yah Tidak mungkin orang datang larang kita buat pergi jauh dari indo","yah bagi menurut saya yah jalan hidup yah jalan kita sendiri yah mau ke mana pun kita yah terganggu kita jugamau ke luar ngeri kek yah tidak mungkin orang datang larang kita buat pergi jauh dari indo","yah bagi menurut saya yah jalan hidup yah jalan kita sendiri yah mau ke mana pun kita yah terganggu kita jugamau ke luar ngeri seperti yah tidak mungkin orang datang larang kita buat pergi jauh dari indonesia","jalan hidup jalan ganggu jugamau ngeri orang larang pergi indonesia","netral","1","0","2025-02-21 11:23:30"
"Cupi moe’s comment: Yg berpikir pindah ke Luar negeri. ..Monggo yg branda di Indonesia ....Aku TK pulang ke Indonesia AE karena aku Sudah 10 tahun lebih. .pingin kumpul sama kluarga kecil. ..🤣🤣 .","Yg berpikir pindah ke Luar negeri. ..Monggo yg branda di Indonesia ....Aku TK pulang ke Indonesia AE karena aku Sudah 10 tahun lebih. .pingin kumpul sama kluarga kecil. ..🤣🤣 .","yg berpikir pindah ke luar negeri monggo yg branda di indonesia aku tk pulang ke indonesia ae karena aku sudah 10 tahun lebih pingin kumpul sama kluarga kecil","yang berpikir pindah ke luar negeri monggo yang branda di indonesia saya tk pulang ke indonesia ae karena saya sudah 10 tahun lebih ingin kumpul sama kluarga kecil","pikir pindah negeri monggo branda indonesia tk pulang indonesia ae kumpul kluarga","netral","0","0","2025-02-17 08:02:20"
"’s comment: klo aku bisa bahasa negara yg mau saya knjungin tnpa mkirin biaya sih lngsung cusss,kerja disna tnpa prsyratan hrus mnguasai sgla elemen😅","klo aku bisa bahasa negara yg mau saya knjungin tnpa mkirin biaya sih lngsung cusss,kerja disna tnpa prsyratan hrus mnguasai sgla elemen😅","klo aku bisa bahasa negara yg mau saya knjungin tnpa mkirin biaya sih lngsung cussskerja disna tnpa prsyratan hrus mnguasai sgla elemen","kalau saya bisa bahasa negara yang mau saya knjungin tnpa mkirin biaya sih lngsung cuskerja disna tnpa prsyratan hrus mnguasai sgla elemen","bahasa negara knjungin tnpa mkirin biaya lngsung cuskerja disna tnpa prsyratan hrus mnguasai sgla elemen","positif","0","0","2025-02-14 14:25:24"
"Ausii I'am Cominggg🔥🔥","Ausii I'am Cominggg🔥🔥","ausii iam cominggg","ausii iam coming","ausii iam coming","positif","1","0","2025-02-12 13:11:44"
"👁️👄👁️’s comment: @23 😂","@23 😂","","","","netral","0","0","2025-02-23 06:55:22"
"@Nasa✓’s comment: gw yg msih ngumpulin duit dlu 😅😂😂","gw yg msih ngumpulin duit dlu 😅😂😂","gw yg msih ngumpulin duit dlu","saya yang msih ngumpulin duit dlu","msih ngumpulin duit dlu","netral","0","0","2025-02-15 14:10:24"
"Aku tidak peduli biaya hidup mahal, Aku bisa hidup dengan makan sayur rebus ajh 🗿🗿🗿","Aku tidak peduli biaya hidup mahal, Aku bisa hidup dengan makan sayur rebus ajh 🗿🗿🗿","aku tidak peduli biaya hidup mahal aku bisa hidup dengan makan sayur rebus ajh","saya tidak peduli biaya hidup mahal saya bisa hidup dengan makan sayur rebus ajh","peduli biaya hidup mahal hidup makan sayur rebus ajh","netral","0","0","2025-02-16 01:47:39"
"mornperson’s comment: @Salwa Maharlika png","@Salwa Maharlika png","maharlika png","maharlika png","maharlika png","positif","0","1","2025-02-10 14:12:06"
"Jadi pgen pindah juga 😂😂","Jadi pgen pindah juga 😂😂","jadi pgen pindah juga","jadi pgen pindah juga","pgen pindah","positif","2","1","2025-02-14 14:23:36"
"ineusintia’s comment: let's goooo pindah negaraaa😂","let's goooo pindah negaraaa😂","lets goooo pindah negaraaa","lets go pindah negara","lets go pindah negara","positif","0","0","2025-02-20 02:22:51"
"z’s comment: aelah nasionalisme nasionalisme WKWKWKWKW pemerintah aja rasa peduli ke rakyat kecil gaada alias ga peduli sama sekali sm rakyat kecil, emang udah ko-cak negara ini","aelah nasionalisme nasionalisme WKWKWKWKW pemerintah aja rasa peduli ke rakyat kecil gaada alias ga peduli sama sekali sm rakyat kecil, emang udah ko-cak negara ini","aelah nasionalisme nasionalisme wkwkwkwkw pemerintah aja rasa peduli ke rakyat kecil gaada alias ga peduli sama sekali sm rakyat kecil emang udah kocak negara ini","aelah nasionalisme nasionalisme wkwkwkwkw pemerintah aja rasa peduli ke rakyat kecil gaada alias tidak peduli sama sekali sama rakyat kecil memang sudah kocak negara ini","aelah nasionalisme nasionalisme wkwkwkwkw perintah aja peduli rakyat gaada alias peduli rakyat kocak negara","negatif","1","0","2025-02-12 23:06:03"
