text,extracted_text,cleaned_text,normalized_text,tokens_no_stopwords_and_stemmed,tokens_no_stopwords_and_stemmed_formatted,processed,likes,reply_count,created_time_formatted,is_pinned,is_reply,user_verified,comment_language
ordinarygirl816’s comment: Saya cari yg cintanya seimbang🥰,Saya cari yg cintanya seimbang🥰,saya cari yg cintanya seimbang,saya cari yang cintanya seimbang,"['cari', 'cinta', 'imbang']","[cari, cinta, imbang]",cari cinta imbang,0,0,2025-02-16 13:36:58,False,True,False,id
Ternak Mulyono ngga bsa ikut trend ini,Ternak Mulyono ngga bsa ikut trend ini,ternak mulyono ngga bsa ikut trend ini,ternak mulyono tidak bsa ikut trend ini,"['ternak', 'mulyono', 'bsa', 'trend']","[ternak, mulyono, bsa, trend]",ternak mulyono bsa trend,0,0,2025-03-07 15:21:44,False,True,False,id
"lu udh sejahtera lahir batin baru ngomongin nasionalisme, pak","lu udh sejahtera lahir batin baru ngomongin nasionalisme, pak",lu udh sejahtera lahir batin baru ngomongin nasionalisme pak,kamu sudah sejahtera lahir batin baru ngomongin nasionalisme pak,"['sejahtera', 'lahir', 'batin', 'ngomongin', 'nasionalisme']","[sejahtera, lahir, batin, ngomongin, nasionalisme]",sejahtera lahir batin ngomongin nasionalisme,1,0,2025-02-12 09:39:03,False,True,False,id
prediksi the Simpsons is rill kah? apakah ini yg di maksud,prediksi the Simpsons is rill kah? apakah ini yg di maksud,prediksi the simpsons is rill kah apakah ini yg di maksud,prediksi the simpsons is rill kah apakah ini yang di maksud,"['prediksi', 'the', 'simpsons', 'is', 'rill', 'kah', 'maksud']","[prediksi, the, simpsons, is, rill, kah, maksud]",prediksi the simpsons is rill kah maksud,1,0,2025-02-22 23:45:24,False,True,False,id
"malahan rakyat skrng meraguka pejabat,hanya satu yang tidak di ragukan oleh rakyat saat ini pemadam kebakaran","malahan rakyat skrng meraguka pejabat,hanya satu yang tidak di ragukan oleh rakyat saat ini pemadam kebakaran",malahan rakyat skrng meraguka pejabathanya satu yang tidak di ragukan oleh rakyat saat ini pemadam kebakaran,malahan rakyat skrng meraguka pejabathanya satu yang tidak di ragukan oleh rakyat saat ini pemadam kebakaran,"['rakyat', 'skrng', 'meraguka', 'pejabathanya', 'ragu', 'rakyat', 'madam', 'bakar']","[rakyat, skrng, meraguka, pejabathanya, ragu, rakyat, madam, bakar]",rakyat skrng meraguka pejabathanya ragu rakyat madam bakar,1,0,2025-02-13 03:12:04,False,True,False,id
"L2 super’s comment: seng arep kabur kabar"" cahh😉","seng arep kabur kabar"" cahh😉",seng arep kabur kabar cahh,seng arep kabur kabar cahh,"['seng', 'arep', 'kabur', 'kabar', 'cahh']","[seng, arep, kabur, kabar, cahh]",seng arep kabur kabar cahh,0,0,2025-02-19 02:21:28,False,True,False,id
amii˚𖦹𓆜✩⋆’s comment: maybe 10/20 tahun kedepan gua udh dijepang,maybe 10/20 tahun kedepan gua udh dijepang,maybe 1020 tahun kedepan gua udh dijepang,maybe 1020 tahun kedepan saya sudah dijepang,"['maybe', 'depan', 'dijepang']","[maybe, depan, dijepang]",maybe depan dijepang,0,0,2025-02-12 11:48:38,False,True,False,id
"z030373’s comment: jogetin aja ya anak anak muda...coba negara indonesia seperti negara jepang .....Ndak bakal "" kabur aja dulu""😂","jogetin aja ya anak anak muda...coba negara indonesia seperti negara jepang .....Ndak bakal "" kabur aja dulu""😂",jogetin aja ya anak anak mudacoba negara indonesia seperti negara jepang ndak bakal kabur aja dulu,jogetin aja ya anak anak mudacoba negara indonesia seperti negara jepang ndak bakal kabur aja dulu,"['jogetin', 'aja', 'anak', 'anak', 'mudacoba', 'negara', 'indonesia', 'negara', 'jepang', 'ndak', 'kabur', 'aja']","[jogetin, aja, anak, anak, mudacoba, negara, indonesia, negara, jepang, ndak, kabur, aja]",jogetin aja anak anak mudacoba negara indonesia negara jepang ndak kabur aja,0,0,2025-02-16 12:09:51,False,True,False,id
makanya buat lapangan pekerjaan tanpa persaratan yang gak masuk di akal 😅,makanya buat lapangan pekerjaan tanpa persaratan yang gak masuk di akal 😅,makanya buat lapangan pekerjaan tanpa persaratan yang gak masuk di akal,makanya buat lapangan pekerjaan tanpa persaratan yang tidak masuk di akal,"['lapang', 'kerja', 'sarat', 'masuk', 'akal']","[lapang, kerja, sarat, masuk, akal]",lapang kerja sarat masuk akal,0,0,2025-02-19 23:45:06,False,True,False,id
Yg di ragukan itu mental daripada para pemangku Jabatan di NKRI ini.,Yg di ragukan itu mental daripada para pemangku Jabatan di NKRI ini.,yg di ragukan itu mental daripada para pemangku jabatan di nkri ini,yang di ragukan itu mental daripada para pemangku jabatan di nkri ini,"['ragu', 'mental', 'mang', 'jabat', 'nkri']","[ragu, mental, mang, jabat, nkri]",ragu mental mang jabat nkri,0,0,2025-02-18 14:37:02,False,True,False,id
bii’s comment: saya juga ragu sama kepemimpinan kalian pak😂,saya juga ragu sama kepemimpinan kalian pak😂,saya juga ragu sama kepemimpinan kalian pak,saya juga ragu sama kepemimpinan kalian pak,"['ragu', 'pimpin']","[ragu, pimpin]",ragu pimpin,0,0,2025-02-16 01:33:48,False,True,False,id
ada yang janji kerjaan 19 juta mana cuma ngomong doank,ada yang janji kerjaan 19 juta mana cuma ngomong doank,ada yang janji kerjaan 19 juta mana cuma ngomong doank,ada yang janji kerjaan 19 juta mana cuma ngomong doank,"['janji', 'kerja', 'juta', 'ngomong', 'doank']","[janji, kerja, juta, ngomong, doank]",janji kerja juta ngomong doank,0,0,2025-02-14 02:42:58,False,True,False,id
"sadewo’s comment: hallo salam dari TKI taiwan 😁
memang negeri sendiri se bobrok itu, kita di suruh bertahan dengan keadaan/system sulit tampa solusi dan jalan keluar...","hallo salam dari TKI taiwan 😁
memang negeri sendiri se bobrok itu, kita di suruh bertahan dengan keadaan/system sulit tampa solusi dan jalan keluar...",hallo salam dari tki taiwan memang negeri sendiri se bobrok itu kita di suruh bertahan dengan keadaansystem sulit tampa solusi dan jalan keluar,hallo salam dari tki taiwan memang negeri sendiri se bobrok itu kita di suruh bertahan dengan keadaansystem sulit tampa solusi dan jalan keluar,"['hallo', 'salam', 'tki', 'taiwan', 'negeri', 'bobrok', 'suruh', 'tahan', 'keadaansystem', 'sulit', 'tampa', 'solusi', 'jalan']","[hallo, salam, tki, taiwan, negeri, bobrok, suruh, tahan, keadaansystem, sulit, tampa, solusi, jalan]",hallo salam tki taiwan negeri bobrok suruh tahan keadaansystem sulit tampa solusi jalan,0,0,2025-02-14 12:59:12,False,True,False,id
HELL’s comment: allahumasholialasayyidinamuhammad,allahumasholialasayyidinamuhammad,allahumasholialasayyidinamuhammad,allahumasholialasayyidinamuhammad,['allahumasholialasayyidinamuhammad'],[allahumasholialasayyidinamuhammad],allahumasholialasayyidinamuhammad,0,0,2025-02-12 08:29:11,False,True,False,id
"LAHHH WKWKWK nasionalisme basi, manusia skrg aja dibuat bercandain idupnya","LAHHH WKWKWK nasionalisme basi, manusia skrg aja dibuat bercandain idupnya",lahhh wkwkwk nasionalisme basi manusia skrg aja dibuat bercandain idupnya,lah wkwkwk nasionalisme basi manusia sekarang aja dibuat bercandain idupnya,"['wkwkwk', 'nasionalisme', 'basi', 'manusia', 'aja', 'bercandain', 'idupnya']","[wkwkwk, nasionalisme, basi, manusia, aja, bercandain, idupnya]",wkwkwk nasionalisme basi manusia aja bercandain idupnya,1,0,2025-02-14 12:28:45,False,True,False,id
kak aku juga pengen pindah ke luar negeri😭,kak aku juga pengen pindah ke luar negeri😭,kak aku juga pengen pindah ke luar negeri,kak saya juga ingin pindah ke luar negeri,"['kak', 'pindah', 'negeri']","[kak, pindah, negeri]",kak pindah negeri,1,0,2025-02-15 12:10:49,False,True,False,id
Lucas Hardy’s comment: Betul donk ngapain di konoha wkwk,Betul donk ngapain di konoha wkwk,betul donk ngapain di konoha wkwk,betul donk ngapain di konoha wkwk,"['donk', 'ngapain', 'konoha', 'wkwk']","[donk, ngapain, konoha, wkwk]",donk ngapain konoha wkwk,0,0,2025-02-17 09:10:53,False,True,False,id
tutorin biat bisa #kaburajadulu muka bnget tinggal di indo,tutorin biat bisa #kaburajadulu muka bnget tinggal di indo,tutorin biat bisa muka bnget tinggal di indo,tutorin biat bisa muka bnget tinggal di indonesia,"['tutorin', 'biat', 'muka', 'bnget', 'tinggal', 'indonesia']","[tutorin, biat, muka, bnget, tinggal, indonesia]",tutorin biat muka bnget tinggal indonesia,0,0,2025-02-16 06:42:52,False,True,False,id
"kedai macreme’s comment: skrg mah yg penting duit, omongan org ngapain di dengerin","skrg mah yg penting duit, omongan org ngapain di dengerin",skrg mah yg penting duit omongan org ngapain di dengerin,sekarang mah yang penting duit omongan orang ngapain di dengerin,"['duit', 'omong', 'orang', 'ngapain', 'dengerin']","[duit, omong, orang, ngapain, dengerin]",duit omong orang ngapain dengerin,0,0,2025-02-19 08:42:11,False,True,False,id
hcmkmr’s comment: in 3 years semoga bisa ke canada sana atau korea ya tuhan,in 3 years semoga bisa ke canada sana atau korea ya tuhan,in 3 years semoga bisa ke canada sana atau korea ya tuhan,in 3 years semoga bisa ke canada sana atau korea ya tuhan,"['in', 'years', 'moga', 'canada', 'korea', 'tuhan']","[in, years, moga, canada, korea, tuhan]",in years moga canada korea tuhan,1,0,2025-03-09 16:35:49,False,True,False,id
"mie ayam😋’s comment: kalo ada kesempatan ke luar negeri yoo gass,
kalo ga ada yaaa bismilah aja dehdi negri nyiksa ke rakyat bawah ini","kalo ada kesempatan ke luar negeri yoo gass,
kalo ga ada yaaa bismilah aja dehdi negri nyiksa ke rakyat bawah ini",kalo ada kesempatan ke luar negeri yoo gass kalo ga ada yaaa bismilah aja dehdi negri nyiksa ke rakyat bawah ini,kalau ada kesempatan ke luar negeri yoo gass kalau tidak ada ya bismillah aja dehdi negri nyiksa ke rakyat bawah ini,"['sempat', 'negeri', 'yoo', 'gass', 'bismillah', 'aja', 'dehdi', 'negri', 'nyiksa', 'rakyat']","[sempat, negeri, yoo, gass, bismillah, aja, dehdi, negri, nyiksa, rakyat]",sempat negeri yoo gass bismillah aja dehdi negri nyiksa rakyat,0,0,2025-02-15 08:28:14,False,True,False,id
Nilam.’s comment: hahahaha pgn bgt repostt😭😭😭,hahahaha pgn bgt repostt😭😭😭,hahahaha pgn bgt repostt,hahahaha ingin banget repostt,"['hahahaha', 'banget', 'repostt']","[hahahaha, banget, repostt]",hahahaha banget repostt,1,0,2025-02-12 23:10:26,False,True,False,id
SATRIYA’s comment: Kaka dari istri di korea kerja gaji 30 bisa lebih kalo lembur,Kaka dari istri di korea kerja gaji 30 bisa lebih kalo lembur,kaka dari istri di korea kerja gaji 30 bisa lebih kalo lembur,kaka dari istri di korea kerja gaji 30 bisa lebih kalau lembur,"['kaka', 'istri', 'korea', 'kerja', 'gaji', 'lembur']","[kaka, istri, korea, kerja, gaji, lembur]",kaka istri korea kerja gaji lembur,0,0,2025-02-16 13:05:38,False,True,False,id
"tanpa nama’s comment: nasionalisme ga penting,yg terpenting punya masa depan.","nasionalisme ga penting,yg terpenting punya masa depan.",nasionalisme ga pentingyg terpenting punya masa depan,nasionalisme tidak pentingyg terpenting punya masa depan,"['nasionalisme', 'pentingyg', 'penting']","[nasionalisme, pentingyg, penting]",nasionalisme pentingyg penting,2,0,2025-02-12 16:25:28,False,True,False,id
you don't know me’s comment: wishlist gue ke london😌,wishlist gue ke london😌,wishlist gue ke london,wishlist gue ke london,"['wishlist', 'gue', 'london']","[wishlist, gue, london]",wishlist gue london,1,0,2025-02-14 03:07:57,False,True,False,id
smoga bp prabowo bisa ngertii knp ank muda indonesia pda pngen ke luar negeri😁,smoga bp prabowo bisa ngertii knp ank muda indonesia pda pngen ke luar negeri😁,smoga bp prabowo bisa ngertii knp ank muda indonesia pda pngen ke luar negeri,smoga bp prabowo bisa ngertii knp ank muda indonesia pda pngen ke luar negeri,"['smoga', 'bp', 'prabowo', 'ngertii', 'knp', 'ank', 'muda', 'indonesia', 'pda', 'pngen', 'negeri']","[smoga, bp, prabowo, ngertii, knp, ank, muda, indonesia, pda, pngen, negeri]",smoga bp prabowo ngertii knp ank muda indonesia pda pngen negeri,0,0,2025-02-14 16:45:17,False,True,False,id
Heru’s comment: Belum pernah ngerasain gaji di indo karena sudah tau gaji segitu gk cukup mending kabur udh 3 tahun kabur,Belum pernah ngerasain gaji di indo karena sudah tau gaji segitu gk cukup mending kabur udh 3 tahun kabur,belum pernah ngerasain gaji di indo karena sudah tau gaji segitu gk cukup mending kabur udh 3 tahun kabur,belum pernah ngerasain gaji di indonesia karena sudah tau gaji segitu tidak cukup mending kabur sudah 3 tahun kabur,"['ngerasain', 'gaji', 'indonesia', 'tau', 'gaji', 'segitu', 'mending', 'kabur', 'kabur']","[ngerasain, gaji, indonesia, tau, gaji, segitu, mending, kabur, kabur]",ngerasain gaji indonesia tau gaji segitu mending kabur kabur,0,0,2025-02-14 14:23:53,False,True,False,id
"RIS’s comment: ditanya pendapat, gw aja nungguin pendapat kak Vina sendiri","ditanya pendapat, gw aja nungguin pendapat kak Vina sendiri",ditanya pendapat gw aja nungguin pendapat kak vina sendiri,ditanya pendapat saya aja nungguin pendapat kak vina sendiri,"['dapat', 'aja', 'nungguin', 'dapat', 'kak', 'vina']","[dapat, aja, nungguin, dapat, kak, vina]",dapat aja nungguin dapat kak vina,0,0,2025-02-14 13:40:24,False,True,False,id
hugianio’s comment: bahli pakai pekerja dari asalmu aja,bahli pakai pekerja dari asalmu aja,bahli pakai pekerja dari asalmu aja,bahli pakai pekerja dari asalmu aja,"['bahli', 'pakai', 'kerja', 'asal', 'aja']","[bahli, pakai, kerja, asal, aja]",bahli pakai kerja asal aja,0,0,2025-02-16 00:33:10,False,True,False,ms
Pato turbo’s comment: Lebih meragukan dustin jd menteri,Lebih meragukan dustin jd menteri,lebih meragukan dustin jd menteri,lebih meragukan dustin jadi menteri,"['ragu', 'dustin', 'menteri']","[ragu, dustin, menteri]",ragu dustin menteri,2,0,2025-02-12 07:05:56,False,True,False,id
yang kerja di luar negri yu @Nanda Adit,yang kerja di luar negri yu @Nanda Adit,yang kerja di luar negri yu adit,yang kerja di luar negri yu adit,"['kerja', 'negri', 'yu', 'adit']","[kerja, negri, yu, adit]",kerja negri yu adit,0,0,2025-02-21 04:10:32,False,True,False,id
"lee’s comment: bismillah semoga bisa segera menyusul, ga sabar pengen main saljuuu🥰","bismillah semoga bisa segera menyusul, ga sabar pengen main saljuuu🥰",bismillah semoga bisa segera menyusul ga sabar pengen main saljuuu,bismillah semoga bisa segera menyusul tidak sabar ingin main salju,"['bismillah', 'moga', 'susul', 'sabar', 'main', 'salju']","[bismillah, moga, susul, sabar, main, salju]",bismillah moga susul sabar main salju,0,0,2025-02-11 12:46:18,False,True,False,id
NOVES LKM🇲🇨’s comment: bahlill terlalu keenakan hidupnya,bahlill terlalu keenakan hidupnya,bahlill terlalu keenakan hidupnya,bahlill terlalu keenakan hidupnya,"['bahlill', 'enak', 'hidup']","[bahlill, enak, hidup]",bahlill enak hidup,0,0,2025-02-16 10:21:23,False,True,False,id
Aya🌼🤍’s comment: apa guna nasionalisme kalo warga nya mati kelaparan di negara nya sendiri..,apa guna nasionalisme kalo warga nya mati kelaparan di negara nya sendiri..,apa guna nasionalisme kalo warga nya mati kelaparan di negara nya sendiri,apa guna nasionalisme kalau warga nya mati kelaparan di negara nya sendiri,"['nasionalisme', 'warga', 'mati', 'lapar', 'negara']","[nasionalisme, warga, mati, lapar, negara]",nasionalisme warga mati lapar negara,1,0,2025-02-20 07:00:19,False,True,False,id
Temanteman gua bukan temen lu anjir,Temanteman gua bukan temen lu anjir,temanteman gua bukan temen lu anjir,temanteman saya bukan temen kamu anjir,"['temanteman', 'temen', 'anjir']","[temanteman, temen, anjir]",temanteman temen anjir,0,0,2025-02-17 19:25:53,False,True,False,id
Learn the Holy Quran with Tajweed! Flexible timings + 3 Free Trial Classes! Join Us Now Before Ramadan!,Learn the Holy Quran with Tajweed! Flexible timings + 3 Free Trial Classes! Join Us Now Before Ramadan!,learn the holy quran with tajweed flexible timings 3 free trial classes join us now before ramadan,learn the holy quran with tajweed flexible timings 3 free trial classes join us now before ramadan,"['learn', 'the', 'holy', 'quran', 'with', 'tajweed', 'flexible', 'timings', 'free', 'trial', 'classes', 'join', 'us', 'now', 'before', 'ramadan']","[learn, the, holy, quran, with, tajweed, flexible, timings, free, trial, classes, join, us, now, before, ramadan]",learn the holy quran with tajweed flexible timings free trial classes join us now before ramadan,0,0,2025-02-12 07:11:53,False,True,False,en
Fajar alfianto168’s comment: dia yg merasa paling nasionalisme😁,dia yg merasa paling nasionalisme😁,dia yg merasa paling nasionalisme,dia yang merasa paling nasionalisme,['nasionalisme'],[nasionalisme],nasionalisme,0,0,2025-02-17 00:53:37,False,True,False,id
"di indo muak jjur aja korupsi dmn2, Hukum tumpul ke atas tajam ke bawah","di indo muak jjur aja korupsi dmn2, Hukum tumpul ke atas tajam ke bawah",di indo muak jjur aja korupsi dmn2 hukum tumpul ke atas tajam ke bawah,di indonesia muak jjur aja korupsi dmn2 hukum tumpul ke atas tajam ke bawah,"['indonesia', 'muak', 'jjur', 'aja', 'korupsi', 'hukum', 'tumpul', 'tajam']","[indonesia, muak, jjur, aja, korupsi, hukum, tumpul, tajam]",indonesia muak jjur aja korupsi hukum tumpul tajam,0,0,2025-03-18 18:13:54,False,True,False,id
Kaa Hazlin1707’s comment: 😂😂😂😂setuju gx tuhhh terpaling depan,😂😂😂😂setuju gx tuhhh terpaling depan,setuju gx tuhhh terpaling depan,setuju gx tuh terpaling depan,"['tuju', 'gx', 'paling']","[tuju, gx, paling]",tuju gx paling,1,0,2025-02-12 22:00:17,False,True,False,id
muhdtaufik4966’s comment: benar,benar,benar,benar,[],[],,0,0,2025-02-16 08:41:00,False,True,False,id
"bilangin pa bahlul kak
kalau gaboleh kita keluar siapin lowongan kerja tanpa mandang usia😆😆","bilangin pa bahlul kak
kalau gaboleh kita keluar siapin lowongan kerja tanpa mandang usia😆😆",bilangin pa bahlul kak kalau gaboleh kita keluar siapin lowongan kerja tanpa mandang usia,bilangin pa bahlul kak kalau gaboleh kita keluar siapin lowongan kerja tanpa mandang usia,"['bilangin', 'pa', 'bahlul', 'kak', 'gaboleh', 'siapin', 'lowong', 'kerja', 'mandang', 'usia']","[bilangin, pa, bahlul, kak, gaboleh, siapin, lowong, kerja, mandang, usia]",bilangin pa bahlul kak gaboleh siapin lowong kerja mandang usia,0,0,2025-02-14 13:26:25,False,True,False,id
semua orang kalo bisa pindah kayaknya pindah deh,semua orang kalo bisa pindah kayaknya pindah deh,semua orang kalo bisa pindah kayaknya pindah deh,semua orang kalau bisa pindah kayaknya pindah deh,"['orang', 'pindah', 'kayak', 'pindah']","[orang, pindah, kayak, pindah]",orang pindah kayak pindah,15,0,2025-02-13 13:46:00,False,True,False,id
elvan’s comment: aseeeek mantuuul,aseeeek mantuuul,aseeeek mantuuul,asek mantul,"['asek', 'mantul']","[asek, mantul]",asek mantul,0,0,2025-02-18 09:54:04,False,True,False,id
"pondok fitri’s comment: Indonesia yg terbaik,tapi luar negri bikin hidup lebih baik😳...","Indonesia yg terbaik,tapi luar negri bikin hidup lebih baik😳...",indonesia yg terbaiktapi luar negri bikin hidup lebih baik,indonesia yang terbaiktapi luar negri bikin hidup lebih baik,"['indonesia', 'terbaiktapi', 'negri', 'bikin', 'hidup']","[indonesia, terbaiktapi, negri, bikin, hidup]",indonesia terbaiktapi negri bikin hidup,1,0,2025-02-15 04:47:12,False,True,False,id
"ninaar🦚’s comment: fisik, pengalaman, ordal ada apa lagi isi sendiri guys 😅","fisik, pengalaman, ordal ada apa lagi isi sendiri guys 😅",fisik pengalaman ordal ada apa lagi isi sendiri guys,fisik pengalaman ordal ada apa lagi isi sendiri guys,"['fisik', 'alam', 'ordal', 'isi']","[fisik, alam, ordal, isi]",fisik alam ordal isi,0,0,2025-02-19 03:21:35,False,True,False,id
Jack kahuna laguna’s comment: temenku kaburnya ke Kamboja,temenku kaburnya ke Kamboja,temenku kaburnya ke kamboja,temenku kaburnya ke kamboja,"['temenku', 'kabur', 'kamboja']","[temenku, kabur, kamboja]",temenku kabur kamboja,0,0,2025-02-14 13:31:27,False,True,False,id
"Khudzil’s comment: Gak ada hubungannya apa yang dia katakan dengan nasionalisme, mana publik sini juga gak tahu konsep istilah tersebut.","Gak ada hubungannya apa yang dia katakan dengan nasionalisme, mana publik sini juga gak tahu konsep istilah tersebut.",gak ada hubungannya apa yang dia katakan dengan nasionalisme mana publik sini juga gak tahu konsep istilah tersebut,tidak ada hubungannya apa yang dia katakan dengan nasionalisme mana publik sini juga tidak tahu konsep istilah tersebut,"['hubung', 'nasionalisme', 'publik', 'konsep', 'istilah']","[hubung, nasionalisme, publik, konsep, istilah]",hubung nasionalisme publik konsep istilah,0,0,2025-02-17 04:12:35,False,True,False,id
je’s comment: emang nasionalisme bisa bantu perekonomian kh,emang nasionalisme bisa bantu perekonomian kh,emang nasionalisme bisa bantu perekonomian kh,memang nasionalisme bisa bantu perekonomian kh,"['nasionalisme', 'bantu', 'ekonomi', 'kh']","[nasionalisme, bantu, ekonomi, kh]",nasionalisme bantu ekonomi kh,3,0,2025-02-13 12:14:00,False,True,False,id
riri’s comment: ka 🥰🥺,ka 🥰🥺,ka,ka,['ka'],[ka],ka,0,0,2025-02-11 11:18:15,False,True,False,hi
"Pejabat kaya Bahlil ini Yang diragukan Nasionalisme nya...
buktinya....
ada dehhh","Pejabat kaya Bahlil ini Yang diragukan Nasionalisme nya...
buktinya....
ada dehhh",pejabat kaya bahlil ini yang diragukan nasionalisme nya buktinya ada dehhh,pejabat kaya bahlil ini yang diragukan nasionalisme nya buktinya ada deh,"['jabat', 'kaya', 'bahlil', 'ragu', 'nasionalisme', 'bukti']","[jabat, kaya, bahlil, ragu, nasionalisme, bukti]",jabat kaya bahlil ragu nasionalisme bukti,2,1,2025-02-14 12:58:42,False,True,False,id
ㅤㅤㅤ’s comment: waiting for my turn🙏❤️,waiting for my turn🙏❤️,waiting for my turn,waiting for my turn,"['waiting', 'for', 'my', 'turn']","[waiting, for, my, turn]",waiting for my turn,0,0,2025-02-12 08:57:34,False,True,False,en
Ryanpppp’s comment: tim #kaburajadulu👆,tim #kaburajadulu👆,tim,tim,['tim'],[tim],tim,0,0,2025-02-24 09:44:27,False,True,False,id
agusdian4137’s comment: 😂😂🤣🤣 lah pejabatnya banyak yg parah perbuatannya untuk negrinya,😂😂🤣🤣 lah pejabatnya banyak yg parah perbuatannya untuk negrinya,lah pejabatnya banyak yg parah perbuatannya untuk negrinya,lah pejabatnya banyak yang parah perbuatannya untuk negrinya,"['jabat', 'parah', 'buat', 'negrinya']","[jabat, parah, buat, negrinya]",jabat parah buat negrinya,0,0,2025-02-16 02:43:45,False,True,False,id
ondatwayln’s comment: SAMEEEEE,SAMEEEEE,sameeeee,same,['same'],[same],same,0,0,2025-02-13 03:32:31,False,True,False,en
soon gua harus bisaa😭,soon gua harus bisaa😭,soon gua harus bisaa,soon saya harus bisaa,"['soon', 'bisaa']","[soon, bisaa]",soon bisaa,0,1,2025-02-10 10:59:50,False,True,False,id
"nda’s comment: gw aja pengen pindah, duitnya kurang. semoga disegerakan bersama keluarga,, aamiin","gw aja pengen pindah, duitnya kurang. semoga disegerakan bersama keluarga,, aamiin",gw aja pengen pindah duitnya kurang semoga disegerakan bersama keluarga aamiin,saya aja ingin pindah duitnya kurang semoga disegerakan bersama keluarga aamiin,"['aja', 'pindah', 'duit', 'moga', 'segera', 'keluarga', 'aamiin']","[aja, pindah, duit, moga, segera, keluarga, aamiin]",aja pindah duit moga segera keluarga aamiin,1,0,2025-02-12 07:33:15,False,True,False,id
#tolongakumasihterjebakindonesia,#tolongakumasihterjebakindonesia,,,[],[],,0,0,2025-02-11 01:05:35,False,True,False,ms
linilup’s comment: mrk akan tumbuh rasa nasionalisme yg tinggi KL negara memberikan kesejahteraan dan kenyamanan warga negaranya.,mrk akan tumbuh rasa nasionalisme yg tinggi KL negara memberikan kesejahteraan dan kenyamanan warga negaranya.,mrk akan tumbuh rasa nasionalisme yg tinggi kl negara memberikan kesejahteraan dan kenyamanan warga negaranya,mrk akan tumbuh rasa nasionalisme yang tinggi kalau negara memberikan kesejahteraan dan kenyamanan warga negaranya,"['mrk', 'tumbuh', 'nasionalisme', 'negara', 'sejahtera', 'nyaman', 'warga', 'negara']","[mrk, tumbuh, nasionalisme, negara, sejahtera, nyaman, warga, negara]",mrk tumbuh nasionalisme negara sejahtera nyaman warga negara,2,0,2025-02-13 08:46:50,False,True,False,id
bangzen’s comment: tapiii😁😁😁,tapiii😁😁😁,tapiii,tapi,[],[],,1,0,2025-02-12 09:45:53,False,True,False,ms
"apa yg harus di banggakan tinggal dari Indonesia?
wisata alam nya,,?
emang yg miskin bisa jalan"" / nikmatin pesona Indonesia, buat makan aja susah😏😏","apa yg harus di banggakan tinggal dari Indonesia?
wisata alam nya,,?
emang yg miskin bisa jalan"" / nikmatin pesona Indonesia, buat makan aja susah😏😏",apa yg harus di banggakan tinggal dari indonesia wisata alam nya emang yg miskin bisa jalan nikmatin pesona indonesia buat makan aja susah,apa yang harus di banggakan tinggal dari indonesia wisata alam nya memang yang miskin bisa jalan nikmatin pesona indonesia buat makan aja susah,"['bangga', 'tinggal', 'indonesia', 'wisata', 'alam', 'miskin', 'jalan', 'nikmatin', 'pesona', 'indonesia', 'makan', 'aja', 'susah']","[bangga, tinggal, indonesia, wisata, alam, miskin, jalan, nikmatin, pesona, indonesia, makan, aja, susah]",bangga tinggal indonesia wisata alam miskin jalan nikmatin pesona indonesia makan aja susah,1,0,2025-02-12 01:36:01,False,True,False,id
"di Indonesia kerja serius gaji becanda
korupsi serius hukumnya bercanda 😭","di Indonesia kerja serius gaji becanda
korupsi serius hukumnya bercanda 😭",di indonesia kerja serius gaji becanda korupsi serius hukumnya bercanda,di indonesia kerja serius gaji becanda korupsi serius hukumnya bercanda,"['indonesia', 'kerja', 'serius', 'gaji', 'becanda', 'korupsi', 'serius', 'hukum', 'canda']","[indonesia, kerja, serius, gaji, becanda, korupsi, serius, hukum, canda]",indonesia kerja serius gaji becanda korupsi serius hukum canda,0,0,2025-02-27 03:10:47,False,True,False,id
Moruu24’s comment: gass belajar bahasa jepang,gass belajar bahasa jepang,gass belajar bahasa jepang,gass belajar bahasa jepang,"['gass', 'ajar', 'bahasa', 'jepang']","[gass, ajar, bahasa, jepang]",gass ajar bahasa jepang,7,2,2025-02-17 13:28:55,False,True,False,id
Marlinaanggreni🌷✨’s comment: bentar lagi kosong nih Indonesia,bentar lagi kosong nih Indonesia,bentar lagi kosong nih indonesia,bentar lagi kosong nih indonesia,"['bentar', 'kosong', 'indonesia']","[bentar, kosong, indonesia]",bentar kosong indonesia,0,0,2025-02-26 00:15:05,False,True,False,id
"seeing.skies’s comment: paling gak bisa ngrasain 4 musim , gak hanya 2 ya😂","paling gak bisa ngrasain 4 musim , gak hanya 2 ya😂",paling gak bisa ngrasain 4 musim gak hanya 2 ya,paling tidak bisa ngrasain 4 musim tidak hanya 2 ya,"['ngrasain', 'musim']","[ngrasain, musim]",ngrasain musim,9,6,2025-02-12 01:45:00,False,True,False,id
Sinta Marsita’s comment: klo punya duit mau pindah ke luar negri,klo punya duit mau pindah ke luar negri,klo punya duit mau pindah ke luar negri,kalau punya duit mau pindah ke luar negri,"['duit', 'pindah', 'negri']","[duit, pindah, negri]",duit pindah negri,0,0,2025-02-16 14:58:55,False,True,False,id
