text,extracted_text,cleaned_text,normalized_text,tokens_no_stopwords_and_stemmed,tokens_no_stopwords_and_stemmed_formatted,processed,likes,reply_count,created_time_formatted,is_pinned,is_reply,user_verified,comment_language
Boy🇦🇺’s comment: Gw jadi wasit aja,Gw jadi wasit aja,gw jadi wasit aja,saya jadi wasit aja,"['wasit', 'aja']","[wasit, aja]",wasit aja,0,0,2025-02-18 12:19:21,False,True,False,id
Sammdisini’s comment: bissmilah 2027 tujuan osaka- inggris- london,bissmilah 2027 tujuan osaka- inggris- london,bissmilah 2027 tujuan osaka inggris london,bissmilah 2027 tujuan osaka inggris london,"['bissmilah', 'tuju', 'osaka', 'inggris', 'london']","[bissmilah, tuju, osaka, inggris, london]",bissmilah tuju osaka inggris london,7,0,2025-02-10 13:41:22,True,True,False,id
"S4lthinkk’s comment: Realistis aja
#kaburajadulu","Realistis aja
#kaburajadulu",realistis aja,realistis aja,"['realistis', 'aja']","[realistis, aja]",realistis aja,1,0,2025-02-12 10:00:01,False,True,False,id
Zerachiel’s comment: keknya semua penerus muda harus #kaburajadulu biar pemerintah bisa sadar klo mereka tidak becus mengurus rakyat,keknya semua penerus muda harus #kaburajadulu biar pemerintah bisa sadar klo mereka tidak becus mengurus rakyat,keknya semua penerus muda harus biar pemerintah bisa sadar klo mereka tidak becus mengurus rakyat,keknya semua penerus muda harus biar pemerintah bisa sadar kalau mereka tidak becus mengurus rakyat,"['kek', 'terus', 'muda', 'biar', 'perintah', 'sadar', 'becus', 'urus', 'rakyat']","[kek, terus, muda, biar, perintah, sadar, becus, urus, rakyat]",kek terus muda biar perintah sadar becus urus rakyat,7235,20,2025-02-14 11:10:54,False,True,False,id
makan apa kitaa hari ni?? makan tuhh berkelanjutan,makan apa kitaa hari ni?? makan tuhh berkelanjutan,makan apa kitaa hari ni makan tuhh berkelanjutan,makan apa kitaa hari ini makan tuhh berkelanjutan,"['makan', 'kitaa', 'makan', 'tuhh', 'lanjut']","[makan, kitaa, makan, tuhh, lanjut]",makan kitaa makan tuhh lanjut,1,0,2025-02-14 00:46:11,False,True,False,id
one day yaAllah,one day yaAllah,one day yaallah,one day yaallah,"['one', 'day', 'yaallah']","[one, day, yaallah]",one day yaallah,1,0,2025-02-12 13:27:34,False,True,False,id
"Bener bener lu ya bang, jarang upload tiktok sekali upload langsubg dar der dorrrr 🤣👍🏻","Bener bener lu ya bang, jarang upload tiktok sekali upload langsubg dar der dorrrr 🤣👍🏻",bener bener lu ya bang jarang upload tiktok sekali upload langsubg dar der dorrrr,benar benar kamu ya bang jarang upload tiktok sekali upload langsubg dar der dor,"['bang', 'jarang', 'upload', 'tiktok', 'upload', 'langsubg', 'dar', 'der', 'dor']","[bang, jarang, upload, tiktok, upload, langsubg, dar, der, dor]",bang jarang upload tiktok upload langsubg dar der dor,0,0,2025-02-18 13:26:19,False,True,False,id
kmlxyz’s comment: kalian pikir kenapa orang mau pindah ke luar negeri. ya karena di negeri sendiri lebih susah kesejahteraan masyarakat nya,kalian pikir kenapa orang mau pindah ke luar negeri. ya karena di negeri sendiri lebih susah kesejahteraan masyarakat nya,kalian pikir kenapa orang mau pindah ke luar negeri ya karena di negeri sendiri lebih susah kesejahteraan masyarakat nya,kalian pikir kenapa orang mau pindah ke luar negeri ya karena di negeri sendiri lebih susah kesejahteraan masyarakat nya,"['pikir', 'orang', 'pindah', 'negeri', 'negeri', 'susah', 'sejahtera', 'masyarakat']","[pikir, orang, pindah, negeri, negeri, susah, sejahtera, masyarakat]",pikir orang pindah negeri negeri susah sejahtera masyarakat,0,0,2025-02-16 03:51:26,False,True,False,id
"Cara Selamanya dikorea gitu gimana Cok, Gw belum tau soalnya mau kabur juga 🗿🗿","Cara Selamanya dikorea gitu gimana Cok, Gw belum tau soalnya mau kabur juga 🗿🗿",cara selamanya dikorea gitu gimana cok gw belum tau soalnya mau kabur juga,cara selamanya dikorea begitu bagaimana cok saya belum tau soalnya mau kabur juga,"['dikorea', 'cok', 'tau', 'kabur']","[dikorea, cok, tau, kabur]",dikorea cok tau kabur,0,0,2025-02-19 06:54:53,False,True,False,id
Bagus86˗ˋˏΨˎˊ˗’s comment: ajak aku bang😱,ajak aku bang😱,ajak aku bang,ajak saya bang,"['ajak', 'bang']","[ajak, bang]",ajak bang,1,0,2025-02-18 08:20:25,False,True,False,id
"sans.bc’s comment: bener banget bang, gua juga pengen pindah aslinya, soalnya banyak oknum yg menjadikan rakyatnya sengsara","bener banget bang, gua juga pengen pindah aslinya, soalnya banyak oknum yg menjadikan rakyatnya sengsara",bener banget bang gua juga pengen pindah aslinya soalnya banyak oknum yg menjadikan rakyatnya sengsara,benar banget bang saya juga ingin pindah aslinya soalnya banyak oknum yang menjadikan rakyatnya sengsara,"['banget', 'bang', 'pindah', 'asli', 'oknum', 'jadi', 'rakyat', 'sengsara']","[banget, bang, pindah, asli, oknum, jadi, rakyat, sengsara]",banget bang pindah asli oknum jadi rakyat sengsara,0,0,2025-02-24 07:57:02,False,True,False,id
faisalsukatobrut’s comment: abg gw udah ke Saudi ABG ke 1 sama ke 1 lumayan gajih nya 19jt per bulan mana banyak lembur nya banyak sodara saya juga ke Saudi kerjanya di kaca film mobil😁,abg gw udah ke Saudi ABG ke 1 sama ke 1 lumayan gajih nya 19jt per bulan mana banyak lembur nya banyak sodara saya juga ke Saudi kerjanya di kaca film mobil😁,abg gw udah ke saudi abg ke 1 sama ke 1 lumayan gajih nya 19jt per bulan mana banyak lembur nya banyak sodara saya juga ke saudi kerjanya di kaca film mobil,abg saya sudah ke saudi abg ke 1 sama ke 1 lumayan gajih nya 19jt per bulan mana banyak lembur nya banyak sodara saya juga ke saudi kerjanya di kaca film mobil,"['abg', 'saudi', 'abg', 'lumayan', 'gajih', 'lembur', 'sodara', 'saudi', 'kerja', 'kaca', 'film', 'mobil']","[abg, saudi, abg, lumayan, gajih, lembur, sodara, saudi, kerja, kaca, film, mobil]",abg saudi abg lumayan gajih lembur sodara saudi kerja kaca film mobil,0,0,2025-02-14 17:17:28,False,True,False,id
"Rei-chan🐇’s comment: bye indo, hello japan✨","bye indo, hello japan✨",bye indo hello japan,bye indonesia hello japan,"['bye', 'indonesia', 'hello', 'japan']","[bye, indonesia, hello, japan]",bye indonesia hello japan,0,0,2025-02-11 21:29:01,False,True,False,en
"^___^’s comment: aman aman aja sih,tapi jangan sampai mintak jemput.""pak Prabowo tolong jemput saya""🙏🙏😭🤣😅","aman aman aja sih,tapi jangan sampai mintak jemput.""pak Prabowo tolong jemput saya""🙏🙏😭🤣😅",aman aman aja sihtapi jangan sampai mintak jemputpak prabowo tolong jemput saya,aman aman aja sihtapi jangan sampai mintak jemputpak prabowo tolong jemput saya,"['aman', 'aman', 'aja', 'sihtapi', 'mintak', 'jemputpak', 'prabowo', 'tolong', 'jemput']","[aman, aman, aja, sihtapi, mintak, jemputpak, prabowo, tolong, jemput]",aman aman aja sihtapi mintak jemputpak prabowo tolong jemput,1,3,2025-02-16 20:00:06,False,True,False,id
"Musi’s comment: Masa bodoh
pntg keluarga mkan lbh utama😅😅😅","Masa bodoh
pntg keluarga mkan lbh utama😅😅😅",masa bodoh pntg keluarga mkan lbh utama,masa bodoh pntg keluarga mkan lbh utama,"['bodoh', 'pntg', 'keluarga', 'mkan', 'lbh', 'utama']","[bodoh, pntg, keluarga, mkan, lbh, utama]",bodoh pntg keluarga mkan lbh utama,0,0,2025-02-19 08:35:40,False,True,False,ms
𝖆𝖑𝖜𝖆𝖞𝖘 𝕿𝖍𝖊𝖉𝖞’s comment: di luar negeri gaji gede karena disana biaya hidup nya juga lumayan mangkanya di sana gaji nya gede,di luar negeri gaji gede karena disana biaya hidup nya juga lumayan mangkanya di sana gaji nya gede,di luar negeri gaji gede karena disana biaya hidup nya juga lumayan mangkanya di sana gaji nya gede,di luar negeri gaji gede karena disana biaya hidup nya juga lumayan mangkanya di sana gaji nya gede,"['negeri', 'gaji', 'gede', 'sana', 'biaya', 'hidup', 'lumayan', 'mangkanya', 'gaji', 'gede']","[negeri, gaji, gede, sana, biaya, hidup, lumayan, mangkanya, gaji, gede]",negeri gaji gede sana biaya hidup lumayan mangkanya gaji gede,0,0,2025-02-14 15:43:07,False,True,False,id
"kek sanggup aja dia ngasih kerjaan,ngaca Sono pak wkwkw..
btw gw liat ini jadi pengen ikut kabur aja dulu","kek sanggup aja dia ngasih kerjaan,ngaca Sono pak wkwkw..
btw gw liat ini jadi pengen ikut kabur aja dulu",kek sanggup aja dia ngasih kerjaanngaca sono pak wkwkw btw gw liat ini jadi pengen ikut kabur aja dulu,seperti sanggup aja dia ngasih kerjaanngaca sono pak wkwkw ngomong-ngomong saya liat ini jadi ingin ikut kabur aja dulu,"['sanggup', 'aja', 'ngasih', 'kerjaanngaca', 'sono', 'wkwkw', 'liat', 'kabur', 'aja']","[sanggup, aja, ngasih, kerjaanngaca, sono, wkwkw, liat, kabur, aja]",sanggup aja ngasih kerjaanngaca sono wkwkw liat kabur aja,0,0,2025-02-16 01:28:55,False,True,False,id
мужчина’s comment: gw smk ntar ambil jurusan bahasa asing aja lah,gw smk ntar ambil jurusan bahasa asing aja lah,gw smk ntar ambil jurusan bahasa asing aja lah,saya smk ntar ambil jurusan bahasa asing aja lah,"['smk', 'ntar', 'ambil', 'jurus', 'bahasa', 'asing', 'aja']","[smk, ntar, ambil, jurus, bahasa, asing, aja]",smk ntar ambil jurus bahasa asing aja,0,0,2025-02-18 05:43:31,False,True,False,id
Bortum’s comment: emang nasionalisme bs ksh makan bahil,emang nasionalisme bs ksh makan bahil,emang nasionalisme bs ksh makan bahil,memang nasionalisme bisa ksh makan bahil,"['nasionalisme', 'ksh', 'makan', 'bahil']","[nasionalisme, ksh, makan, bahil]",nasionalisme ksh makan bahil,0,0,2025-02-15 07:01:16,False,True,False,id
Einndt Fi Einherjar’s comment: You are always precious when you are in the right place,You are always precious when you are in the right place,you are always precious when you are in the right place,you are always precious when you are in the right place,"['you', 'are', 'always', 'precious', 'when', 'you', 'are', 'in', 'the', 'right', 'place']","[you, are, always, precious, when, you, are, in, the, right, place]",you are always precious when you are in the right place,0,0,2025-02-15 20:05:09,False,True,False,en
knp harus peduli. yang korupsi aja gak peduli 😂,knp harus peduli. yang korupsi aja gak peduli 😂,knp harus peduli yang korupsi aja gak peduli,knp harus peduli yang korupsi aja tidak peduli,"['knp', 'peduli', 'korupsi', 'aja', 'peduli']","[knp, peduli, korupsi, aja, peduli]",knp peduli korupsi aja peduli,1,0,2025-02-13 14:01:16,False,True,False,id
ShyLowMan Kucing 🎱’s comment: Pejabat ny ga nasionalis minta rakyat nasionalis 🤣,Pejabat ny ga nasionalis minta rakyat nasionalis 🤣,pejabat ny ga nasionalis minta rakyat nasionalis,pejabat nya tidak nasionalis minta rakyat nasionalis,"['jabat', 'nasionalis', 'rakyat', 'nasionalis']","[jabat, nasionalis, rakyat, nasionalis]",jabat nasionalis rakyat nasionalis,0,0,2025-02-16 05:28:29,False,True,False,id
SUKIRMAN’s comment: GAJI DIKIT PERSYARATAN MUSTAHIL🗿,GAJI DIKIT PERSYARATAN MUSTAHIL🗿,gaji dikit persyaratan mustahil,gaji dikit persyaratan mustahil,"['gaji', 'dikit', 'syarat', 'mustahil']","[gaji, dikit, syarat, mustahil]",gaji dikit syarat mustahil,1,0,2025-02-14 14:05:37,False,True,False,id
"acilaa’s comment: pendapat, ga ada bang dah cape. lebih butuh solusi, umur 32 kalo nanya loker jawabnya ""kepentok umur"" lulusan S1 aja susah apa lagi SMA 😢","pendapat, ga ada bang dah cape. lebih butuh solusi, umur 32 kalo nanya loker jawabnya ""kepentok umur"" lulusan S1 aja susah apa lagi SMA 😢",pendapat ga ada bang dah cape lebih butuh solusi umur 32 kalo nanya loker jawabnya kepentok umur lulusan s1 aja susah apa lagi sma,pendapat tidak ada bang dah cape lebih butuh solusi umur 32 kalau nanya loker jawabnya kepentok umur lulusan s1 aja susah apa lagi sma,"['dapat', 'bang', 'dah', 'cape', 'butuh', 'solusi', 'umur', 'nanya', 'loker', 'kepentok', 'umur', 'lulus', 'aja', 'susah', 'sma']","[dapat, bang, dah, cape, butuh, solusi, umur, nanya, loker, kepentok, umur, lulus, aja, susah, sma]",dapat bang dah cape butuh solusi umur nanya loker kepentok umur lulus aja susah sma,0,0,2025-02-17 06:38:42,False,True,False,id
Royy89’s comment: mau pindah ke rusia bisa gak yaa,mau pindah ke rusia bisa gak yaa,mau pindah ke rusia bisa gak yaa,mau pindah ke rusia bisa tidak yaa,"['pindah', 'rusia', 'yaa']","[pindah, rusia, yaa]",pindah rusia yaa,0,0,2025-02-16 12:04:13,False,True,False,id
Darmaidrus’s comment: Yg beruang mungkin nyaman mau pindah ke mana pun. yg pendapatan pas² mau pindah kemana??? Ke Hutan???🤦🏻‍♀. walau sebenarnya juga ke pingin pindah juga,Yg beruang mungkin nyaman mau pindah ke mana pun. yg pendapatan pas² mau pindah kemana??? Ke Hutan???🤦🏻‍♀. walau sebenarnya juga ke pingin pindah juga,yg beruang mungkin nyaman mau pindah ke mana pun yg pendapatan pas² mau pindah kemana ke hutan walau sebenarnya juga ke pingin pindah juga,yang beruang mungkin nyaman mau pindah ke mana pun yang pendapatan pas² mau pindah kemana ke hutan walau sebenarnya juga ke ingin pindah juga,"['beruang', 'nyaman', 'pindah', 'dapat', 'pindah', 'mana', 'hutan', 'pindah']","[beruang, nyaman, pindah, dapat, pindah, mana, hutan, pindah]",beruang nyaman pindah dapat pindah mana hutan pindah,1,0,2025-02-15 07:57:43,False,True,False,id
#kaburajadulu..aku udh di Singapura kadang malas pulang Indonesian 😂😂😂😂,#kaburajadulu..aku udh di Singapura kadang malas pulang Indonesian 😂😂😂😂,aku udh di singapura kadang malas pulang indonesian,saya sudah di singapura kadang malas pulang indonesia,"['singapura', 'kadang', 'malas', 'pulang', 'indonesia']","[singapura, kadang, malas, pulang, indonesia]",singapura kadang malas pulang indonesia,0,0,2025-02-19 14:18:07,False,True,False,id
ta’s comment: Gimana ya kesejahteraan di negara lain lebih terjamin sii 😭,Gimana ya kesejahteraan di negara lain lebih terjamin sii 😭,gimana ya kesejahteraan di negara lain lebih terjamin sii,bagaimana ya kesejahteraan di negara lain lebih terjamin sii,"['sejahtera', 'negara', 'jamin', 'sii']","[sejahtera, negara, jamin, sii]",sejahtera negara jamin sii,50,3,2025-02-12 07:49:59,True,True,False,id
"Masa bodoh ah kami nyaman di negri orang kerja pak , asal bapak tau justru kami bangga akan tanah air , sering kami cerita ke orang lokal kalau negri kami indah akan alamnya","Masa bodoh ah kami nyaman di negri orang kerja pak , asal bapak tau justru kami bangga akan tanah air , sering kami cerita ke orang lokal kalau negri kami indah akan alamnya",masa bodoh ah kami nyaman di negri orang kerja pak asal bapak tau justru kami bangga akan tanah air sering kami cerita ke orang lokal kalau negri kami indah akan alamnya,masa bodoh ah kami nyaman di negri orang kerja pak asal bapak tau justru kami bangga akan tanah air sering kami cerita ke orang lokal kalau negri kami indah akan alamnya,"['bodoh', 'nyaman', 'negri', 'orang', 'kerja', 'tau', 'bangga', 'tanah', 'air', 'cerita', 'orang', 'lokal', 'negri', 'indah', 'alam']","[bodoh, nyaman, negri, orang, kerja, tau, bangga, tanah, air, cerita, orang, lokal, negri, indah, alam]",bodoh nyaman negri orang kerja tau bangga tanah air cerita orang lokal negri indah alam,0,0,2025-02-19 19:40:33,False,True,False,id
bajuy’s comment: it's up to them. their choices😏,it's up to them. their choices😏,its up to them their choices,its up to them their choices,"['its', 'up', 'to', 'them', 'their', 'choices']","[its, up, to, them, their, choices]",its up to them their choices,0,0,2025-02-19 15:17:13,False,True,False,en
emang jiwa nasionalisme diliat dari tempat kita tinggal.. pemikiran nya dimana sih..,emang jiwa nasionalisme diliat dari tempat kita tinggal.. pemikiran nya dimana sih..,emang jiwa nasionalisme diliat dari tempat kita tinggal pemikiran nya dimana sih,memang jiwa nasionalisme diliat dari tempat kita tinggal pemikiran nya dimana sih,"['jiwa', 'nasionalisme', 'liat', 'tinggal', 'pikir', 'mana']","[jiwa, nasionalisme, liat, tinggal, pikir, mana]",jiwa nasionalisme liat tinggal pikir mana,0,0,2025-02-19 03:20:31,False,True,False,id
🤍🌷’s comment: aku juga mikir #kaburajadulu tapi modalnya dari mana ya udh lah di indo aja dulu ga tau sampe kapan😭,aku juga mikir #kaburajadulu tapi modalnya dari mana ya udh lah di indo aja dulu ga tau sampe kapan😭,aku juga mikir tapi modalnya dari mana ya udh lah di indo aja dulu ga tau sampe kapan,saya juga mikir tapi modalnya dari mana ya sudah lah di indonesia aja dulu tidak tau sampe kapan,"['mikir', 'modal', 'indonesia', 'aja', 'tau', 'sampe']","[mikir, modal, indonesia, aja, tau, sampe]",mikir modal indonesia aja tau sampe,0,0,2025-02-17 05:05:38,False,True,False,id
"widhi600’s comment: gaji d luar negri gede ktimbang di indo . ya jelas kabur lah anak2 muda ke luar ..
ga mau bgt rakyatnya kaya2 😂","gaji d luar negri gede ktimbang di indo . ya jelas kabur lah anak2 muda ke luar ..
ga mau bgt rakyatnya kaya2 😂",gaji d luar negri gede ktimbang di indo ya jelas kabur lah anak2 muda ke luar ga mau bgt rakyatnya kaya2,gaji d luar negri gede ktimbang di indonesia ya jelas kabur lah anak2 muda ke luar tidak mau banget rakyatnya kaya2,"['gaji', 'negri', 'gede', 'ktimbang', 'indonesia', 'kabur', 'muda', 'banget', 'rakyat']","[gaji, negri, gede, ktimbang, indonesia, kabur, muda, banget, rakyat]",gaji negri gede ktimbang indonesia kabur muda banget rakyat,0,0,2025-02-19 02:37:32,False,True,False,id
Fahmi Idris8625’s comment: sekarang gua udah GK mikirin nasionalisme. percuma klo di negara sendiri kita kelaparan,sekarang gua udah GK mikirin nasionalisme. percuma klo di negara sendiri kita kelaparan,sekarang gua udah gk mikirin nasionalisme percuma klo di negara sendiri kita kelaparan,sekarang saya sudah tidak mikirin nasionalisme percuma kalau di negara sendiri kita kelaparan,"['mikirin', 'nasionalisme', 'negara', 'lapar']","[mikirin, nasionalisme, negara, lapar]",mikirin nasionalisme negara lapar,0,0,2025-02-20 10:29:18,False,True,False,id
Bismillah Eropa or Amerika #kaburajadulu,Bismillah Eropa or Amerika #kaburajadulu,bismillah eropa or amerika,bismillah eropa or amerika,"['bismillah', 'eropa', 'or', 'amerika']","[bismillah, eropa, or, amerika]",bismillah eropa or amerika,0,0,2025-02-14 15:11:10,False,True,False,id
MARDILA 🥵’s comment: takutnya anak mudah kerja ke luar lebih banyak ni dari pada di Indonesia,takutnya anak mudah kerja ke luar lebih banyak ni dari pada di Indonesia,takutnya anak mudah kerja ke luar lebih banyak ni dari pada di indonesia,takutnya anak mudah kerja ke luar lebih banyak ini dari pada di indonesia,"['takut', 'anak', 'mudah', 'kerja', 'indonesia']","[takut, anak, mudah, kerja, indonesia]",takut anak mudah kerja indonesia,0,0,2025-02-21 17:05:33,False,True,False,id
"lebih cape kerja 14 jam gaji 1,5 daripada di gangguin obake","lebih cape kerja 14 jam gaji 1,5 daripada di gangguin obake",lebih cape kerja 14 jam gaji 15 daripada di gangguin obake,lebih cape kerja 14 jam gaji 15 daripada di gangguin obake,"['cape', 'kerja', 'gaji', 'gangguin', 'obake']","[cape, kerja, gaji, gangguin, obake]",cape kerja gaji gangguin obake,0,0,2025-02-10 12:40:48,False,True,False,id
eliaaa’s comment: 😁 dagelan,😁 dagelan,dagelan,dagelan,['dagel'],[dagel],dagel,0,0,2025-02-16 06:12:20,False,True,False,id
Aikoo’s comment: @ditox nak meledak otw belanda😹,@ditox nak meledak otw belanda😹,nak meledak otw belanda,nak meledak otw belanda,"['nak', 'ledak', 'otw', 'belanda']","[nak, ledak, otw, belanda]",nak ledak otw belanda,0,0,2025-02-15 04:54:13,False,True,False,id
"semua mirip-mirip’s comment: #kaburajadulu
negara ini udah terlalu lelah.","#kaburajadulu
negara ini udah terlalu lelah.",negara ini udah terlalu lelah,negara ini sudah terlalu lelah,"['negara', 'lelah']","[negara, lelah]",negara lelah,0,0,2025-02-14 22:11:34,False,True,False,id
"Karaizu’s comment: Komentar-nya gk ada yang salah, yang salah ya Menteri yang ngomong. 🗿","Komentar-nya gk ada yang salah, yang salah ya Menteri yang ngomong. 🗿",komentarnya gk ada yang salah yang salah ya menteri yang ngomong,komentarnya tidak ada yang salah yang salah ya menteri yang ngomong,"['komentar', 'salah', 'salah', 'menteri', 'ngomong']","[komentar, salah, salah, menteri, ngomong]",komentar salah salah menteri ngomong,0,0,2025-02-14 11:18:50,False,True,False,id
game play’s comment: habis kering sumber daya alam di indo di kuras tapi gaji Masi aja UMR 🤢,habis kering sumber daya alam di indo di kuras tapi gaji Masi aja UMR 🤢,habis kering sumber daya alam di indo di kuras tapi gaji masi aja umr,habis kering sumber daya alam di indonesia di kuras tapi gaji masi aja umr,"['habis', 'kering', 'sumber', 'daya', 'alam', 'indonesia', 'kuras', 'gaji', 'mas', 'aja', 'umr']","[habis, kering, sumber, daya, alam, indonesia, kuras, gaji, mas, aja, umr]",habis kering sumber daya alam indonesia kuras gaji mas aja umr,0,0,2025-02-19 17:24:32,False,True,False,id
"whatdoyouwanthuh’s comment: yang anak-anak muda dengan perbekalan yang cukup mending #kaburajadulu kalian masih muda, ga masalah kerja dari bawah di luar untuk jaminan masa depan","yang anak-anak muda dengan perbekalan yang cukup mending #kaburajadulu kalian masih muda, ga masalah kerja dari bawah di luar untuk jaminan masa depan",yang anakanak muda dengan perbekalan yang cukup mending kalian masih muda ga masalah kerja dari bawah di luar untuk jaminan masa depan,yang anakanak muda dengan perbekalan yang cukup mending kalian masih muda tidak masalah kerja dari bawah di luar untuk jaminan masa depan,"['anakanak', 'muda', 'bekal', 'mending', 'muda', 'kerja', 'jamin']","[anakanak, muda, bekal, mending, muda, kerja, jamin]",anakanak muda bekal mending muda kerja jamin,0,0,2025-02-15 07:17:07,False,True,False,id
muhamad zaenudin’s comment: negara korupp,negara korupp,negara korupp,negara korupp,"['negara', 'korupp']","[negara, korupp]",negara korupp,0,0,2025-02-11 13:36:03,False,True,False,id
"0000’s comment: kabur lebih baik, dari pada tinggal di negara yang penuh ikan piranha🔥","kabur lebih baik, dari pada tinggal di negara yang penuh ikan piranha🔥",kabur lebih baik dari pada tinggal di negara yang penuh ikan piranha,kabur lebih baik dari pada tinggal di negara yang penuh ikan piranha,"['kabur', 'tinggal', 'negara', 'penuh', 'ikan', 'piranha']","[kabur, tinggal, negara, penuh, ikan, piranha]",kabur tinggal negara penuh ikan piranha,1,0,2025-02-13 06:21:35,False,True,False,id
ks’s comment: kata sy mah bodoamat km lil GK BS jamin kehidupan mereka 🤣🤣,kata sy mah bodoamat km lil GK BS jamin kehidupan mereka 🤣🤣,kata sy mah bodoamat km lil gk bs jamin kehidupan mereka,kata saya mah bodoamat kamu lil tidak bisa jamin kehidupan mereka,"['bodoamat', 'lil', 'jamin', 'hidup']","[bodoamat, lil, jamin, hidup]",bodoamat lil jamin hidup,0,0,2025-02-15 14:09:57,False,True,False,id
sharlok Lil duelllll,sharlok Lil duelllll,sharlok lil duelllll,sharlok lil duel,"['sharlok', 'lil', 'duel']","[sharlok, lil, duel]",sharlok lil duel,0,0,2025-02-14 18:16:19,False,True,False,en
BAHLIL YAKIN GAMAU IKUT LIL ???!!!,BAHLIL YAKIN GAMAU IKUT LIL ???!!!,bahlil yakin gamau ikut lil,bahlil yakin gamau ikut lil,"['bahlil', 'gamau', 'lil']","[bahlil, gamau, lil]",bahlil gamau lil,1,0,2025-02-13 17:07:04,False,True,False,id
Gendhis_Jawi 🌾’s comment: q kalau masih muda juga pengen pindah 😌,q kalau masih muda juga pengen pindah 😌,q kalau masih muda juga pengen pindah,saya kalau masih muda juga ingin pindah,"['muda', 'pindah']","[muda, pindah]",muda pindah,1,0,2025-02-16 01:29:36,False,True,False,id
𝕧𝕚𝕟𝕠𝖘𝖆𝖐𝖎𝖙𝖍𝖆𝖙𝖎’s comment: Indonesia korupsi semuaaa 🐭🐭,Indonesia korupsi semuaaa 🐭🐭,indonesia korupsi semuaaa,indonesia korupsi semua,"['indonesia', 'korupsi']","[indonesia, korupsi]",indonesia korupsi,0,0,2025-02-18 13:38:17,False,True,False,id
relisa’s comment: kerja pak kerja !!! jgn omdo,kerja pak kerja !!! jgn omdo,kerja pak kerja jgn omdo,kerja pak kerja jgn omdo,"['kerja', 'kerja', 'jgn', 'omdo']","[kerja, kerja, jgn, omdo]",kerja kerja jgn omdo,0,0,2025-02-16 06:42:40,False,True,False,ms
Nara unaa’s comment: Jiwa nasionalisme saya muncul pas bulan Agustus aja,Jiwa nasionalisme saya muncul pas bulan Agustus aja,jiwa nasionalisme saya muncul pas bulan agustus aja,jiwa nasionalisme saya muncul pas bulan agustus aja,"['jiwa', 'nasionalisme', 'muncul', 'pas', 'agustus', 'aja']","[jiwa, nasionalisme, muncul, pas, agustus, aja]",jiwa nasionalisme muncul pas agustus aja,0,0,2025-02-20 02:12:28,False,True,False,id
yang diragukan nasionalismenya itu yg ngerampok sumberdaya alam dan yg menjadi mafia tambang yg minta2 saham,yang diragukan nasionalismenya itu yg ngerampok sumberdaya alam dan yg menjadi mafia tambang yg minta2 saham,yang diragukan nasionalismenya itu yg ngerampok sumberdaya alam dan yg menjadi mafia tambang yg minta2 saham,yang diragukan nasionalismenya itu yang ngerampok sumberdaya alam dan yang menjadi mafia tambang yang minta2 saham,"['ragu', 'nasionalisme', 'ngerampok', 'sumberdaya', 'alam', 'mafia', 'tambang', 'saham']","[ragu, nasionalisme, ngerampok, sumberdaya, alam, mafia, tambang, saham]",ragu nasionalisme ngerampok sumberdaya alam mafia tambang saham,2,0,2025-02-12 12:22:36,False,True,False,id
Bundana Azzqai Hoseok’s comment: wadoh mana saya mau ke korsel😂😂😂,wadoh mana saya mau ke korsel😂😂😂,wadoh mana saya mau ke korsel,wadoh mana saya mau ke korsel,"['wadoh', 'korsel']","[wadoh, korsel]",wadoh korsel,0,0,2025-02-20 12:43:01,False,True,False,id
bang bros’s comment: apakah anda bisa adil🤣sual nasionalisme kami akan ingat Indonesia di mana pun kita berada,apakah anda bisa adil🤣sual nasionalisme kami akan ingat Indonesia di mana pun kita berada,apakah anda bisa adilsual nasionalisme kami akan ingat indonesia di mana pun kita berada,apakah anda bisa adilsual nasionalisme kami akan ingat indonesia di mana pun kita berada,"['adilsual', 'nasionalisme', 'indonesia']","[adilsual, nasionalisme, indonesia]",adilsual nasionalisme indonesia,1,0,2025-02-12 13:55:13,False,True,False,id
lebih mending singapur😹,lebih mending singapur😹,lebih mending singapur,lebih mending singapur,"['mending', 'singapur']","[mending, singapur]",mending singapur,0,3,2025-02-18 11:07:18,False,True,False,id
Bahlil sudah berbuat apa sih buat negri ini. beranikali dia bicara nasionalisme. dia kan numpuk harta sendiri di negri ini.,Bahlil sudah berbuat apa sih buat negri ini. beranikali dia bicara nasionalisme. dia kan numpuk harta sendiri di negri ini.,bahlil sudah berbuat apa sih buat negri ini beranikali dia bicara nasionalisme dia kan numpuk harta sendiri di negri ini,bahlil sudah berbuat apa sih buat negri ini beranikali dia bicara nasionalisme dia kan numpuk harta sendiri di negri ini,"['bahlil', 'buat', 'negri', 'beranikali', 'bicara', 'nasionalisme', 'numpuk', 'harta', 'negri']","[bahlil, buat, negri, beranikali, bicara, nasionalisme, numpuk, harta, negri]",bahlil buat negri beranikali bicara nasionalisme numpuk harta negri,0,0,2025-02-16 02:05:33,False,True,False,id
eforejaa🤩’s comment: @juli gas kaburajadulu,@juli gas kaburajadulu,gas kaburajadulu,gas kaburajadulu,"['gas', 'kaburajadulu']","[gas, kaburajadulu]",gas kaburajadulu,0,0,2025-02-15 04:05:35,False,True,False,id
